Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Seat,Leon,2023,114 900 PLN,15 000 km,Diesel,Manualna,Kombi,1 968 cm3,115 KM,5,Szary
Seat,Ateca,2024,149 900 PLN,5 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Szary
Seat,Ateca,2024,140 873 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Biały
Seat,Leon,2014,43 900 PLN,198 000 km,Diesel,Manualna,Kombi,1 968 cm3,184 KM,5,Inny kolor
Seat,Ibiza,2010,30 900 PLN,148 000 km,Benzyna,Automatyczna,Kompakt,1 390 cm3,180 KM,3,Biały
Seat,Leon,2021,69 900 PLN,44 446 km,Benzyna,Manualna,Kompakt,1 498 cm3,130 KM,5,Biały
Seat,Ibiza,2009,10 500 PLN,215 000 km,Benzyna,Manualna,Auta małe,1 390 cm3,86 KM,5,Czerwony
Seat,Leon,2014,64 500 PLN,92 272 km,Benzyna,Automatyczna,Kompakt,1 798 cm3,180 KM,5,Biały
Seat,Ateca,2020,104 000 PLN,39 000 km,Benzyna,Manualna,SUV,1 498 cm3,150 KM,5,Granatowy
Seat,Ibiza,2024,111 000 PLN,1 km,Benzyna,Automatyczna,Kompakt,999 cm3,115 KM,5,Czerwony
Seat,Ateca,2024,153 000 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Szary
Seat,Arona,2024,106 000 PLN,1 km,Benzyna,Automatyczna,SUV,999 cm3,115 KM,5,Czerwony
Seat,Arona,2024,104 000 PLN,1 km,Benzyna,Automatyczna,SUV,999 cm3,115 KM,5,Czarny
Seat,Leon,2024,121 900 PLN,5 km,Diesel,Automatyczna,Kombi,1 968 cm3,150 KM,5,Biały
Seat,Arona,2024,102 300 PLN,5 km,Benzyna,Automatyczna,SUV,999 cm3,115 KM,5,Srebrny
Seat,Arona,2024,102 300 PLN,5 km,Benzyna,Automatyczna,SUV,999 cm3,115 KM,5,Czarny
Seat,Leon,2015,39 900 PLN,164 743 km,Benzyna,Manualna,Kombi,1 395 cm3,150 KM,5,Szary
Seat,Leon,2017,35 900 PLN,180 000 km,Benzyna,Manualna,Kompakt,1 395 cm3,125 KM,5,Szary
Seat,Ibiza,2017,52 900 PLN,62 000 km,Benzyna,Manualna,Kompakt,999 cm3,95 KM,5,Biały
Seat,Leon,2017,55 900 PLN,84 000 km,Benzyna,Manualna,Kompakt,1 395 cm3,125 KM,5,Szary
Seat,Leon,2011,17 900 PLN,170 000 km,Benzyna,Manualna,Auta miejskie,1 390 cm3,85 KM,5,Żółty
Seat,Leon,2011,24 900 PLN,121 521 km,Benzyna,Manualna,Kompakt,1 800 cm3,160 KM,5,Czarny
Seat,Leon,2019,61 900 PLN,87 220 km,Benzyna,Manualna,Kompakt,1 498 cm3,131 KM,5,Biały
Seat,Ibiza,2013,24 900 PLN,109 800 km,Benzyna,Manualna,Auta miejskie,1 390 cm3,86 KM,5,Złoty
Seat,Alhambra,2002,5 700 PLN,294 000 km,Diesel,Manualna,Minivan,1 896 cm3,115 KM,5,Zielony
Seat,Leon,2018,52 400 PLN,98 000 km,Benzyna,Manualna,Kombi,1 197 cm3,110 KM,5,Srebrny
Seat,Altea,2006,9 990 PLN,178 000 km,Benzyna+LPG,Automatyczna,Minivan,1 595 cm3,102 KM,5,Szary
Seat,Leon,2018,68 500 PLN,73 000 km,Diesel,Manualna,Sedan,1 968 cm3,150 KM,5,Biały
