Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Ford,Explorer,2007,56 500 PLN,70 000 km,Benzyna,Automatyczna,SUV,4 015 cm3,213 KM,5,Srebrny
Ford,Mondeo,2007,7 500 PLN,378 566 km,Diesel,Manualna,Kombi,1 997 cm3,130 KM,5,Czarny
Ford,Mondeo,2019,59 500 PLN,177 933 km,Diesel,Manualna,Kombi,1 997 cm3,150 KM,5,Biały
Ford,Puma,2022,59 999 PLN,30 000 km,Hybryda,Manualna,SUV,999 cm3,125 KM,5,Czarny
Ford,Mondeo,2012,36 900 PLN,140 000 km,Diesel,Manualna,Kombi,1 560 cm3,115 KM,5,Biały
Ford,Ranger,2017,99 999 PLN,138 444 km,Diesel,Automatyczna,SUV,3 196 cm3,200 KM,4,Pomarańczowy
Ford,Edge,2019,119 900 PLN,26 000 km,Benzyna,Automatyczna,SUV,2 694 cm3,334 KM,5,Bordowy
Ford,Edge,2017,95 890 PLN,84 565 km,Diesel,Automatyczna,SUV,1 997 cm3,210 KM,5,Biały
Ford,Galaxy,2016,59 999 PLN,236 322 km,Diesel,Automatyczna,Minivan,1 998 cm3,180 KM,5,Srebrny
Ford,Escape,2021,85 900 PLN,58 900 km,Benzyna,Automatyczna,SUV,1 499 cm3,182 KM,5,Szary
Ford,S-Max,2010,29 999 PLN,238 217 km,Diesel,Manualna,Minivan,1 997 cm3,163 KM,5,Czarny
Ford,Fiesta,2009,15 400 PLN,128 100 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,82 KM,3,Błękitny
Ford,Fiesta,2010,14 000 PLN,181 000 km,Diesel,Manualna,Kompakt,1 560 cm3,90 KM,5,Biały
Ford,Focus,2011,21 800 PLN,206 000 km,Diesel,Manualna,Kombi,1 560 cm3,115 KM,5,Srebrny
Ford,Fiesta,2011,13 000 PLN,215 000 km,Diesel,Manualna,Auta małe,1 560 cm3,90 KM,5,Srebrny
Ford,Fiesta,2008,13 500 PLN,134 000 km,Benzyna,Manualna,Kompakt,1 242 cm3,82 KM,3,Srebrny
Ford,Focus,2006,12 900 PLN,228 000 km,Benzyna,Manualna,Kompakt,1 798 cm3,125 KM,5,Niebieski
Ford,Mondeo,2020,75 800 PLN,148 000 km,Diesel,Automatyczna,Sedan,1 997 cm3,150 KM,5,Szary
Ford,Kuga,2012,46 900 PLN,168 249 km,Diesel,Manualna,SUV,1 997 cm3,140 KM,5,Czarny
Ford,Edge,2016,95 500 PLN,42 800 km,Diesel,Manualna,SUV,1 997 cm3,180 KM,5,Czarny
Ford,Kuga,2018,79 900 PLN,149 555 km,Diesel,Manualna,SUV,1 997 cm3,150 KM,5,Szary
Ford,Kuga,2020,65 900 PLN,29 600 km,Benzyna,Manualna,SUV,1 496 cm3,120 KM,5,Biały
Ford,F150,2018,149 000 PLN,62 365 km,Benzyna,Automatyczna,SUV,4 949 cm3,394 KM,4,Biały
Ford,Focus,2011,21 500 PLN,194 000 km,Diesel,Manualna,Kombi,1 560 cm3,115 KM,5,Granatowy
Ford,Fiesta,2013,37 400 PLN,175 000 km,Benzyna,Manualna,Auta małe,1 596 cm3,182 KM,3,Czerwony
Ford,Edge,2018,110 000 PLN,95 000 km,Benzyna,Automatyczna,SUV,2 694 cm3,319 KM,5,Srebrny
Ford,Mustang,2017,89 999 PLN,22 600 km,Benzyna+LPG,Manualna,Kabriolet,2 300 cm3,317 KM,2,Czerwony
Ford,KA,2015,17 999 PLN,139 000 km,Benzyna+LPG,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Brązowy
Ford,Kuga,2010,36 499 PLN,223 400 km,Diesel,Manualna,SUV,1 997 cm3,136 KM,5,Czarny
Ford,Mondeo,2016,45 300 PLN,238 700 km,Diesel,Manualna,Kombi,1 997 cm3,150 KM,4,Szary
Ford,Mondeo,2015,48 000 PLN,187 863 km,Benzyna,Manualna,Kombi,1 498 cm3,160 KM,5,Niebieski
Ford,Focus,2012,18 800 PLN,230 000 km,Diesel,Manualna,Kombi,1 560 cm3,115 KM,5,Biały
Ford,Mondeo,2012,29 900 PLN,301 000 km,Benzyna,Manualna,Sedan,1 596 cm3,160 KM,5,Czarny
Ford,Focus,2017,99 000 PLN,69 000 km,Benzyna,Manualna,Kompakt,2 261 cm3,350 KM,5,Biały
Ford,Mustang,2013,64 999 PLN,215 000 km,Benzyna,Automatyczna,Coupe,3 731 cm3,305 KM,2,Bordowy
Ford,S-Max,2012,26 500 PLN,305 000 km,Diesel,Automatyczna,Minivan,1 997 cm3,140 KM,5,Biały
Ford,Focus,2007,4 500 PLN,295 000 km,Diesel,Manualna,Kombi,1 753 cm3,115 KM,5,Granatowy
Ford,Mondeo,2007,14 900 PLN,289 000 km,Diesel,Manualna,Kombi,1 997 cm3,130 KM,5,Czarny
Ford,B-MAX,2015,28 900 PLN,95 500 km,Benzyna,Manualna,Minivan,998 cm3,100 KM,5,Biały
Ford,Mondeo,2015,53 500 PLN,234 000 km,Diesel,Manualna,Kombi,1 997 cm3,150 KM,5,Srebrny
Ford,Kuga,2019,77 000 PLN,54 000 km,Benzyna,Manualna,SUV,1 499 cm3,150 KM,5,Biały
Ford,Mondeo,2012,21 000 PLN,307 200 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Granatowy
Ford,Mondeo,2012,21 000 PLN,307 200 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Granatowy
Ford,Mondeo,2009,17 100 PLN,274 509 km,Diesel,Manualna,Sedan,1 997 cm3,115 KM,5,Biały
Ford,Focus,2006,8 600 PLN,194 303 km,Benzyna,Manualna,Coupe,1 596 cm3,115 KM,3,Fioletowy
Ford,Kuga,2016,55 800 PLN,195 400 km,Diesel,Automatyczna,SUV,1 997 cm3,150 KM,5,Czarny
Ford,Transit Connect,2017,38 500 PLN,262 600 km,Diesel,Automatyczna,Kombi,1 498 cm3,120 KM,5,Biały
Ford,Mondeo,2015,46 500 PLN,242 938 km,Diesel,Automatyczna,Kombi,1 997 cm3,150 KM,5,Srebrny
Ford,Mondeo,2015,37 000 PLN,284 000 km,Diesel,Manualna,Sedan,1 997 cm3,150 KM,4,Czarny
Ford,Focus,2008,13 900 PLN,221 000 km,Benzyna,Manualna,Coupe,1 596 cm3,100 KM,5,Bordowy
Ford,Mondeo,2012,29 900 PLN,188 800 km,Benzyna,Manualna,Sedan,1 596 cm3,160 KM,5,Czarny
Ford,Mondeo,2008,16 700 PLN,258 000 km,Diesel,Manualna,Kombi,1 997 cm3,116 KM,5,Czerwony
Ford,S-Max,2017,182 000 PLN,136 000 km,Benzyna,Manualna,Minivan,1 499 cm3,160 KM,5,Czarny
Ford,Transit Custom,2019,123 000 PLN,165 000 km,Diesel,Manualna,Minivan,1 995 cm3,170 KM,4,Biały
Ford,B-MAX,2014,22 900 PLN,211 042 km,Diesel,Manualna,Minivan,1 560 cm3,95 KM,5,Czarny
Ford,Focus,2011,23 900 PLN,282 000 km,Diesel,Manualna,Kompakt,1 560 cm3,95 KM,5,Biały
Ford,Mondeo,2021,13 650 EUR,137 000 km,Diesel,Automatyczna,Kombi,1 997 cm3,150 KM,5,Czarny
Ford,Kuga,2012,39 999 PLN,235 817 km,Diesel,Manualna,SUV,1 997 cm3,140 KM,5,Inny kolor
Ford,Galaxy,2011,32 900 PLN,230 000 km,Diesel,Manualna,Minivan,1 997 cm3,163 KM,5,Granatowy
Ford,Focus,2012,24 999 PLN,185 500 km,Diesel,Manualna,Kombi,1 560 cm3,115 KM,5,Bordowy
Ford,Edge,2023,144 000 PLN,42 000 km,Benzyna,Automatyczna,SUV,1 997 cm3,250 KM,5,Bordowy
Ford,Mondeo,2020,78 900 PLN,157 100 km,Hybryda,Automatyczna,Kombi,1 999 cm3,140 KM,5,Szary
Ford,Focus,2015,27 900 PLN,289 000 km,Diesel,Manualna,Kombi,1 560 cm3,95 KM,5,Srebrny
Ford,Focus,2017,48 900 PLN,72 410 km,Benzyna,Manualna,Kombi,1 498 cm3,150 KM,5,Złoty
Ford,Kuga,2011,35 900 PLN,175 700 km,Diesel,Manualna,SUV,1 997 cm3,140 KM,5,Czarny
Ford,Fiesta,2008,9 000 PLN,240 000 km,Benzyna,Manualna,Auta małe,1 299 cm3,70 KM,5,Niebieski
Ford,Fiesta,2010,12 000 PLN,211 000 km,Diesel,Manualna,Kompakt,1 560 cm3,90 KM,5,Inny kolor
Ford,Fiesta,2015,29 900 PLN,161 023 km,Diesel,Manualna,Auta miejskie,1 498 cm3,95 KM,5,Srebrny
Ford,Focus,2009,15 500 PLN,245 152 km,Benzyna+LPG,Manualna,Kompakt,1 596 cm3,115 KM,5,Czarny
Ford,Focus,2021,62 900 PLN,156 000 km,Diesel,Manualna,Kombi,1 498 cm3,120 KM,5,Czarny
Ford,Focus,2013,19 900 PLN,130 000 km,Benzyna,Manualna,Kompakt,999 cm3,100 KM,5,Niebieski
Ford,Focus,2017,49 900 PLN,69 104 km,Benzyna,Manualna,Kombi,1 499 cm3,150 KM,5,Srebrny
Ford,Fiesta,2012,21 000 PLN,88 000 km,Benzyna,Manualna,Auta małe,1 242 cm3,82 KM,5,Czarny
Ford,Mondeo,2011,29 900 PLN,100 000 km,Benzyna,Manualna,Sedan,1 999 cm3,145 KM,5,Szary
Ford,Mondeo,2011,29 900 PLN,100 000 km,Benzyna,Manualna,Sedan,1 999 cm3,145 KM,5,Szary
Ford,C-MAX,2013,22 900 PLN,100 000 km,Benzyna,Manualna,Minivan,999 cm3,100 KM,5,Srebrny
Ford,Focus,2024,107 900 PLN,5 km,Benzyna,Automatyczna,Kompakt,999 cm3,155 KM,5,Inny kolor
Ford,B-MAX,2013,20 000 PLN,96 000 km,Benzyna,Automatyczna,Kompakt,1 596 cm3,105 KM,5,Srebrny
Ford,Focus,2013,23 900 PLN,269 000 km,Diesel,Manualna,Kombi,1 560 cm3,105 KM,5,Niebieski
Ford,Edge,2017,34 900 PLN,88 026 km,Benzyna,Automatyczna,SUV,1 997 cm3,238 KM,5,Czarny
Ford,Kuga,2019,68 500 PLN,129 000 km,Benzyna,Automatyczna,SUV,1 999 cm3,242 KM,5,Biały
Ford,Mondeo,2009,17 800 PLN,177 000 km,Benzyna,Manualna,Kombi,1 596 cm3,125 KM,5,Czarny
Ford,Mustang,2018,159 000 PLN,63 000 km,Benzyna,Automatyczna,Coupe,5 038 cm3,450 KM,2,Pomarańczowy
Ford,Fiesta,2016,35 500 PLN,95 466 km,Benzyna,Manualna,Auta miejskie,998 cm3,101 KM,5,Biały
Ford,Mondeo,2014,18 900 PLN,325 000 km,Diesel,Manualna,Kompakt,1 997 cm3,140 KM,5,Srebrny
Ford,Kuga,2015,54 900 PLN,143 313 km,Diesel,Manualna,SUV,1 997 cm3,140 KM,5,Inny kolor
Ford,S-Max,2017,59 900 PLN,145 000 km,Diesel,Manualna,Minivan,1 997 cm3,180 KM,5,Szary
Ford,C-MAX,2012,19 900 PLN,262 300 km,Diesel,Manualna,Kompakt,1 560 cm3,116 KM,5,Beżowy
Ford,Explorer,2013,68 900 PLN,229 117 km,Benzyna,Automatyczna,SUV,3 496 cm3,289 KM,5,Czerwony
Ford,Tourneo Courier,2019,59 800 PLN,112 000 km,Diesel,Manualna,Minivan,1 498 cm3,100 KM,5,Szary
Ford,Kuga,2011,33 700 PLN,211 000 km,Diesel,Manualna,SUV,1 997 cm3,140 KM,5,Biały
Ford,S-Max,2018,79 900 PLN,151 000 km,Diesel,Automatyczna,Minivan,1 997 cm3,150 KM,5,Czarny
Ford,C-MAX,2012,24 990 PLN,238 671 km,Diesel,Manualna,Minivan,1 560 cm3,95 KM,5,Biały
Ford,Mustang,1968,123 000 PLN,110 878 km,Benzyna,Automatyczna,Coupe,4 727 cm3,198 KM,2,Błękitny
Ford,EcoSport,2022,75 900 PLN,28 400 km,Benzyna,Automatyczna,SUV,1 999 cm3,166 KM,5,Czerwony
Ford,Kuga,2018,79 900 PLN,79 000 km,Benzyna,Manualna,SUV,1 499 cm3,150 KM,5,Biały
Ford,Mondeo,2010,21 300 PLN,245 100 km,Diesel,Manualna,Sedan,1 753 cm3,125 KM,5,Srebrny
Ford,Focus,2008,11 500 PLN,187 817 km,Benzyna,Manualna,Kombi,1 596 cm3,115 KM,5,Srebrny
Ford,Kuga,2011,38 300 PLN,154 000 km,Diesel,Manualna,SUV,1 997 cm3,140 KM,5,Czarny
Ford,Fiesta,2012,13 900 PLN,148 000 km,Diesel,Manualna,Kompakt,1 399 cm3,70 KM,5,Granatowy
Ford,Kuga,2018,23 900 PLN,73 000 km,Benzyna,Automatyczna,SUV,1 499 cm3,182 KM,5,Srebrny
Ford,Focus,2011,21 900 PLN,174 000 km,Benzyna+LPG,Automatyczna,Sedan,1 999 cm3,145 KM,5,Srebrny
Ford,Mondeo,2017,49 900 PLN,211 000 km,Benzyna,Automatyczna,Sedan,1 499 cm3,160 KM,4,Bordowy
Ford,C-MAX,2016,37 900 PLN,99 000 km,Benzyna,Manualna,Minivan,999 cm3,101 KM,5,Czarny
Ford,Mondeo,2017,63 900 PLN,79 000 km,Benzyna,Manualna,Sedan,1 499 cm3,160 KM,4,Inny kolor
Ford,Puma,2023,95 900 PLN,1 km,Benzyna,Manualna,SUV,999 cm3,125 KM,5,Czarny
Ford,Kuga,2008,30 900 PLN,206 000 km,Diesel,Manualna,SUV,1 997 cm3,136 KM,5,Szary
Ford,S-Max,2012,34 100 PLN,310 397 km,Diesel,Manualna,Minivan,1 997 cm3,140 KM,5,Czarny
Ford,S-Max,2010,30 900 PLN,201 000 km,Diesel,Automatyczna,Minivan,1 997 cm3,163 KM,5,Biały
Ford,Mustang,2016,119 000 PLN,93 000 km,Benzyna,Automatyczna,Coupe,4 951 cm3,421 KM,2,Czarny
Ford,Focus,2015,34 500 PLN,190 500 km,Diesel,Automatyczna,Kombi,1 498 cm3,120 KM,5,Czarny
Ford,Mustang,2019,109 000 PLN,98 000 km,Benzyna,Automatyczna,Kabriolet,2 261 cm3,289 KM,2,Srebrny
Ford,S-Max,2012,31 900 PLN,294 000 km,Diesel,Automatyczna,Minivan,1 997 cm3,140 KM,5,Czarny
Ford,Focus,2012,11 900 PLN,199 925 km,Benzyna,Manualna,Kompakt,1 596 cm3,150 KM,5,Czerwony
Ford,Fiesta,1996,4 100 PLN,67 762 km,Benzyna,Manualna,Kompakt,1 299 cm3,60 KM,5,Bordowy
Ford,Fiesta,2016,31 200 PLN,130 000 km,Benzyna,Manualna,Auta małe,998 cm3,65 KM,5,Błękitny
Ford,Tourneo Custom,2016,93 000 PLN,162 844 km,Diesel,Manualna,Minivan,1 995 cm3,170 KM,4,Inny kolor
Ford,Kuga,2019,89 900 PLN,58 000 km,Benzyna,Manualna,SUV,1 499 cm3,150 KM,5,Szary
Ford,Mondeo,2008,17 900 PLN,158 000 km,Benzyna+LPG,Manualna,Kombi,1 999 cm3,145 KM,5,Czarny
Ford,Focus,2009,14 900 PLN,207 000 km,Diesel,Automatyczna,Kompakt,1 997 cm3,110 KM,5,Niebieski
Ford,Kuga,2012,41 900 PLN,169 000 km,Diesel,Automatyczna,SUV,1 997 cm3,163 KM,5,Brązowy
Ford,Focus,2013,20 499 PLN,245 000 km,Diesel,Manualna,Sedan,1 560 cm3,115 KM,4,Srebrny
Ford,Ranger,2024,222 015 PLN,10 km,Diesel,Automatyczna,SUV,1 995 cm3,205 KM,4,Szary
Ford,F150,2021,239 850 PLN,41 100 km,Benzyna,Automatyczna,Kombi,3 495 cm3,380 KM,4,Srebrny
Ford,B-MAX,2013,23 900 PLN,160 000 km,Benzyna,Manualna,SUV,998 cm3,100 KM,5,Czarny
Ford,Kuga,2020,124 500 PLN,58 870 km,Hybryda Plug-in,Automatyczna,SUV,2 488 cm3,152 KM,5,Czarny
Ford,B-MAX,2013,25 800 PLN,75 919 km,Benzyna,Manualna,Auta miejskie,998 cm3,125 KM,5,Inny kolor
Ford,Focus,2016,32 900 PLN,197 300 km,Diesel,Manualna,Kombi,1 499 cm3,120 KM,5,Czarny
Ford,Mondeo,2007,17 990 PLN,324 600 km,Benzyna+LPG,Manualna,Coupe,2 521 cm3,220 KM,5,Srebrny
Ford,Galaxy,2013,35 000 PLN,234 105 km,Diesel,Manualna,Minivan,1 997 cm3,140 KM,5,Granatowy
Ford,Focus,2018,36 900 PLN,221 842 km,Diesel,Automatyczna,Kombi,1 998 cm3,150 KM,5,Szary
Ford,Transit Connect,2014,32 000 PLN,253 641 km,Diesel,Manualna,Minivan,1 560 cm3,95 KM,5,Biały
Ford,Focus,2013,23 999 PLN,160 000 km,Benzyna,Manualna,Kombi,999 cm3,100 KM,5,Bordowy
