Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Land,Rover Freelander,2014,51 900 PLN,169 000 km,Diesel,Automatyczna,SUV,2 179 cm3,190 KM,5,Biały
Land,Rover Range Rover Evoque,2017,79 900 PLN,135 000 km,Benzyna,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
Land,Rover Discovery,2002,31 000 PLN,232 855 km,Diesel,Manualna,SUV,2 495 cm3,138 KM,5,Srebrny
Land,Rover Range Rover Evoque,2019,79 950 PLN,98 075 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Biały
Land,Rover Range Rover Evoque,2015,85 000 PLN,95 000 km,Benzyna,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
Land,Rover Defender,2023,376 000 PLN,8 500 km,Diesel,Automatyczna,SUV,2 998 cm3,200 KM,5,Zielony
Land,Rover Freelander,2004,15 900 PLN,320 000 km,Diesel,Manualna,SUV,1 950 cm3,112 KM,5,Srebrny
Land,Rover Range Rover Sport,2021,290 000 PLN,6 945 km,Hybryda Plug-in,Automatyczna,SUV,1 997 cm3,300 KM,5,Inny kolor
Land,Rover Range Rover Sport,2012,43 990 PLN,279 000 km,Diesel,Automatyczna,SUV,2 993 cm3,245 KM,5,Biały
Land,Rover Range Rover Evoque,2016,76 000 PLN,210 000 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Biały
Land,Rover Range Rover Evoque,2018,101 900 PLN,73 000 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Granatowy
Land,Rover Discovery Sport,2015,63 900 PLN,193 000 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Granatowy
Land,Rover Discovery Sport,2016,82 900 PLN,101 000 km,Benzyna,Automatyczna,SUV,1 999 cm3,240 KM,5,Granatowy
Land,Rover Range Rover Sport,2014,99 900 PLN,173 000 km,Diesel,Automatyczna,SUV,2 993 cm3,258 KM,5,Biały
Land,Rover Freelander,2000,7 700 PLN,146 000 km,Benzyna,Manualna,SUV,1 796 cm3,120 KM,5,Srebrny
Land,Rover Range Rover Evoque,2023,225 000 PLN,13 866 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Biały
Land,Rover Range Rover Sport,2015,229 000 PLN,82 500 km,Benzyna,Automatyczna,SUV,4 999 cm3,550 KM,5,Czerwony
Land,Rover Range Rover Sport,2021,339 000 PLN,88 000 km,Diesel,Automatyczna,SUV,2 997 cm3,300 KM,5,Czarny
Land,Rover Range Rover Velar,2019,179 900 PLN,95 000 km,Diesel,Automatyczna,SUV,1 999 cm3,240 KM,5,Beżowy
Land,Rover Discovery,2017,157 900 PLN,98 000 km,Benzyna,Automatyczna,SUV,2 995 cm3,340 KM,5,Szary
Land,Rover Discovery Sport,2021,115 000 PLN,99 000 km,Diesel,Automatyczna,Kompakt,1 999 cm3,180 KM,5,Czerwony
Land,Rover Range Rover Evoque,2015,90 000 PLN,195 000 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Szary
Land,Rover Freelander,2009,36 500 PLN,169 700 km,Diesel,Manualna,SUV,2 179 cm3,152 KM,5,Granatowy
Land,Rover Range Rover Velar,2020,171 900 PLN,85 500 km,Benzyna,Automatyczna,SUV,1 998 cm3,250 KM,5,Szary
Land,Rover Discovery,2011,62 000 PLN,272 000 km,Diesel,Automatyczna,SUV,2 993 cm3,245 KM,5,Srebrny
Land,Rover Range Rover Evoque,2019,137 760 PLN,43 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,249 KM,5,Czarny
Land,Rover Range Rover Evoque,2017,89 900 PLN,100 000 km,Diesel,Automatyczna,SUV,1 999 cm3,241 KM,5,Złoty
Land,Rover Range Rover Velar,2019,186 666 PLN,33 593 km,Benzyna,Automatyczna,SUV,1 998 cm3,250 KM,5,Czarny
Land,Rover Discovery,2017,137 760 PLN,106 350 km,Diesel,Automatyczna,Minivan,1 999 cm3,240 KM,5,Szary
Land,Rover Range Rover Sport,2015,65 900 PLN,164 000 km,Diesel,Automatyczna,SUV,2 993 cm3,292 KM,5,Czarny
Land,Rover Range Rover Evoque,2016,79 900 PLN,139 999 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Brązowy
Land,Rover Discovery,2023,311 000 PLN,40 000 km,Diesel,Automatyczna,SUV,2 997 cm3,249 KM,5,Biały
Land,Rover Range Rover Sport,2018,189 900 PLN,91 000 km,Benzyna,Automatyczna,SUV,1 997 cm3,300 KM,5,Szary
Land,Rover Range Rover Evoque,2014,75 000 PLN,184 000 km,Benzyna+LPG,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
Land,Rover Discovery Sport,2019,93 500 PLN,117 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,249 KM,5,Czerwony
Land,Rover Range Rover Evoque,2017,62 000 PLN,214 500 km,Diesel,Manualna,SUV,1 999 cm3,150 KM,5,Bordowy
Land,Rover Discovery,2004,47 000 PLN,249 000 km,Diesel,Manualna,SUV,2 495 cm3,138 KM,5,Zielony
