Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Fiat,500X,2019,65 900 PLN,52 000 km,Diesel,Manualna,SUV,1 598 cm3,120 KM,5,Biały
Fiat,Seicento,2006,2 900 PLN,252 916 km,Benzyna+LPG,Manualna,Auta małe,1 108 cm3,54 KM,3,Biały
Fiat,500,2015,32 000 PLN,63 300 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Biały
Fiat,Bravo,2009,12 500 PLN,162 000 km,Benzyna,Manualna,Kompakt,1 368 cm3,90 KM,5,Czerwony
Fiat,Tipo,2017,38 900 PLN,239 000 km,Diesel,Manualna,Kombi,1 598 cm3,120 KM,5,Czarny
Fiat,Fiorino,2008,10 500 PLN,192 042 km,Diesel,Manualna,Auta małe,1 248 cm3,75 KM,4,Biały
Fiat,500X,2020,35 900 PLN,45 000 km,Benzyna,Automatyczna,SUV,1 332 cm3,150 KM,5,Srebrny
Fiat,Talento,2018,105 550 PLN,122 000 km,Diesel,Manualna,Minivan,1 598 cm3,121 KM,5,Beżowy
Fiat,Punto,2009,3 900 PLN,168 000 km,Benzyna,Manualna,Kompakt,1 242 cm3,60 KM,5,Srebrny
Fiat,126,1997,11 111 PLN,5 081 km,Benzyna,Manualna,Auta małe,652 cm3,24 KM,2,Czerwony
Fiat,Bravo,2007,16 999 PLN,107 000 km,Diesel,Manualna,Kompakt,1 910 cm3,150 KM,5,Brązowy
Fiat,Scudo,2011,28 900 PLN,288 000 km,Diesel,Manualna,Minivan,2 000 cm3,165 KM,5,Niebieski
Fiat,Bravo,2008,19 900 PLN,182 000 km,Benzyna,Manualna,Kompakt,1 368 cm3,120 KM,5,Biały
Fiat,500,2009,18 900 PLN,158 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Biały
Fiat,Freemont,2013,36 999 PLN,244 000 km,Diesel,Automatyczna,SUV,1 956 cm3,170 KM,5,Czerwony
Fiat,Grande Punto,2006,6 900 PLN,208 900 km,Benzyna+LPG,Manualna,Auta miejskie,1 368 cm3,77 KM,5,Błękitny
Fiat,Fiorino,2019,25 900 PLN,104 243 km,Benzyna,Manualna,Minivan,1 368 cm3,77 KM,4,Biały
Fiat,500,2022,73 900 PLN,11 948 km,Elektryczny,Automatyczna,Auta małe,,118 KM,3,Zielony
Fiat,500X,2017,54 900 PLN,164 400 km,Benzyna,Manualna,SUV,1 368 cm3,140 KM,5,Inny kolor
Fiat,500,2012,22 600 PLN,158 389 km,Benzyna,Manualna,Auta małe,1 242 cm3,69 KM,3,Czarny
Fiat,Grande Punto,2010,8 700 PLN,236 000 km,Benzyna+LPG,Manualna,Kompakt,1 242 cm3,65 KM,5,Granatowy
Fiat,Freemont,2016,51 900 PLN,168 400 km,Diesel,Automatyczna,Minivan,1 956 cm3,170 KM,5,Szary
Fiat,Punto,2011,14 900 PLN,118 600 km,Benzyna,Manualna,Kompakt,1 368 cm3,77 KM,3,Granatowy
Fiat,Tipo,2019,40 000 PLN,120 000 km,Benzyna+LPG,Manualna,Kompakt,1 368 cm3,95 KM,5,Srebrny
Fiat,500L,2013,16 400 PLN,144 567 km,Benzyna,Manualna,Minivan,1 368 cm3,95 KM,5,Czarny
Fiat,Freemont,2012,37 900 PLN,232 000 km,Diesel,Manualna,Minivan,1 956 cm3,170 KM,5,Czarny
Fiat,Croma,2005,4 999 PLN,250 000 km,Diesel,Manualna,Kombi,1 910 cm3,120 KM,5,Inny kolor
Fiat,Tipo,2018,28 900 PLN,194 000 km,Diesel,Manualna,Kompakt,1 248 cm3,95 KM,5,Biały
Fiat,Tipo,2016,25 900 PLN,310 000 km,Diesel,Manualna,Sedan,1 598 cm3,120 KM,5,Biały
Fiat,126,1999,39 900 PLN,36 863 km,Benzyna,Manualna,Auta małe,652 cm3,24 KM,2,Zielony
Fiat,Panda,2009,12 500 PLN,164 500 km,Benzyna,Manualna,Auta małe,1 108 cm3,54 KM,5,Szary
Fiat,500,2011,23 000 PLN,118 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Biały
Fiat,Grande Punto,2007,8 900 PLN,187 200 km,Benzyna,Manualna,Auta miejskie,1 368 cm3,77 KM,5,Szary
Fiat,500,2013,21 000 PLN,134 802 km,Benzyna,Manualna,Auta małe,1 242 cm3,69 KM,3,Biały
Fiat,Grande Punto,2012,14 900 PLN,150 000 km,Benzyna,Manualna,Kompakt,1 242 cm3,69 KM,3,Biały
Fiat,Doblo,2005,7 500 PLN,319 398 km,Diesel,Manualna,Minivan,1 910 cm3,105 KM,5,Zielony
Fiat,Tipo,2022,56 900 PLN,43 000 km,Benzyna,Manualna,Kompakt,999 cm3,100 KM,5,Niebieski
Fiat,500,2011,19 000 PLN,154 000 km,Benzyna,Manualna,Auta małe,1 242 cm3,69 KM,3,Czarny
Fiat,Tipo,2017,32 800 PLN,245 000 km,Benzyna+LPG,Manualna,Kombi,1 368 cm3,120 KM,5,Biały
Fiat,Punto,2003,3 400 PLN,140 813 km,Benzyna,Manualna,Kompakt,1 242 cm3,60 KM,5,Czerwony
Fiat,Panda,2006,19 900 PLN,261 000 km,Diesel,Manualna,Auta małe,1 248 cm3,75 KM,5,Inny kolor
Fiat,Grande Punto,2006,11 900 PLN,172 000 km,Benzyna,Manualna,Auta miejskie,1 368 cm3,77 KM,5,Czarny
Fiat,Talento,2019,89 900 PLN,136 000 km,Diesel,Manualna,Minivan,1 997 cm3,145 KM,4,Szary
Fiat,500,2019,26 900 PLN,98 123 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Czarny
Fiat,500,2019,19 900 PLN,33 123 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Biały
Fiat,Sedici,2012,24 900 PLN,198 000 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Szary
Fiat,Tipo,2017,32 000 PLN,165 000 km,Diesel,Manualna,Kombi,1 248 cm3,95 KM,5,Szary
Fiat,500,2008,14 500 PLN,135 789 km,Benzyna,Manualna,Auta małe,1 242 cm3,69 KM,3,Pomarańczowy
Fiat,Bravo,2010,18 900 PLN,149 000 km,Benzyna,Manualna,Kompakt,1 368 cm3,120 KM,5,Inny kolor
Fiat,Freemont,2015,49 900 PLN,149 000 km,Diesel,Automatyczna,SUV,1 956 cm3,170 KM,5,Czarny
Fiat,500,2013,20 900 PLN,130 000 km,Benzyna,Manualna,Auta małe,875 cm3,85 KM,3,Granatowy
Fiat,Grande Punto,2007,10 999 PLN,169 600 km,Benzyna,Manualna,Kompakt,1 368 cm3,95 KM,3,Granatowy
Fiat,Punto,2016,22 500 PLN,70 000 km,Benzyna+LPG,Manualna,Kompakt,1 368 cm3,77 KM,5,Szary
Fiat,500,2021,75 000 PLN,34 200 km,Elektryczny,Automatyczna,Auta małe,,118 KM,3,Inny kolor
Fiat,500e,2022,74 900 PLN,19 000 km,Elektryczny,Automatyczna,Auta miejskie,,118 KM,3,Szary
Fiat,Punto,2013,20 900 PLN,114 000 km,Benzyna,Manualna,Auta miejskie,1 368 cm3,77 KM,5,Biały
Fiat,Grande Punto,2010,14 900 PLN,166 440 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Biały
Fiat,Doblo,2016,39 900 PLN,58 373 km,Benzyna,Manualna,Minivan,1 368 cm3,95 KM,5,Biały
Fiat,Tipo,2019,47 499 PLN,71 000 km,Benzyna,Manualna,Kompakt,1 368 cm3,95 KM,5,Biały
Fiat,Grande Punto,2007,12 900 PLN,219 000 km,Benzyna+LPG,Manualna,Auta małe,1 368 cm3,95 KM,3,Szary
Fiat,Bravo,2010,14 900 PLN,229 000 km,Diesel,Manualna,Kompakt,1 598 cm3,105 KM,5,Biały
Fiat,500X,2015,49 077 PLN,137 000 km,Benzyna+LPG,Automatyczna,SUV,1 368 cm3,170 KM,5,Szary
Fiat,500X,2015,41 100 PLN,190 000 km,Benzyna,Manualna,SUV,1 368 cm3,140 KM,5,Szary
Fiat,Punto Evo,2009,15 900 PLN,159 078 km,Benzyna,Manualna,Auta miejskie,1 368 cm3,77 KM,5,Czarny
Fiat,Bravo,2009,18 900 PLN,171 000 km,Benzyna,Manualna,Kompakt,1 368 cm3,150 KM,5,Srebrny
Fiat,Bravo,2001,2 390 PLN,215 455 km,Benzyna,Manualna,Kompakt,1 581 cm3,103 KM,3,Niebieski
Fiat,Grande Punto,2009,13 900 PLN,147 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Brązowy
Fiat,Punto Evo,2010,14 300 PLN,175 000 km,Benzyna,Manualna,Auta miejskie,1 368 cm3,77 KM,3,Czarny
Fiat,500,2018,34 900 PLN,190 000 km,Benzyna+LPG,Manualna,Auta miejskie,1 242 cm3,69 KM,3,Biały
Fiat,500,2022,103 000 PLN,8 236 km,Elektryczny,Automatyczna,Auta małe,,118 KM,3,Czarny
Fiat,Grande Punto,2009,10 000 PLN,195 000 km,Diesel,Manualna,Kompakt,1 248 cm3,75 KM,3,Czarny
Fiat,Bravo,2008,13 999 PLN,160 000 km,Benzyna,Manualna,Auta miejskie,1 368 cm3,90 KM,5,Czarny
Fiat,Tipo,2019,43 900 PLN,29 930 km,Benzyna,Manualna,Sedan,1 368 cm3,95 KM,4,Srebrny
Fiat,Punto,2009,9 900 PLN,188 000 km,Benzyna,Manualna,Auta małe,1 242 cm3,60 KM,5,Granatowy
Fiat,500X,2016,52 900 PLN,147 000 km,Benzyna,Automatyczna,SUV,1 368 cm3,170 KM,5,Żółty
Fiat,Doblo,2008,14 900 PLN,208 000 km,Diesel,Manualna,Minivan,1 248 cm3,84 KM,5,Zielony
Fiat,Linea,2007,5 999 PLN,198 000 km,Diesel,Manualna,Sedan,1 248 cm3,90 KM,4,Szary
Fiat,Grande Punto,2007,5 300 PLN,230 763 km,Diesel,Manualna,Kompakt,1 910 cm3,130 KM,3,Biały
Fiat,Croma,2007,17 500 PLN,151 608 km,Diesel,Manualna,Kombi,1 910 cm3,120 KM,5,Niebieski
Fiat,Bravo,2011,23 500 PLN,111 307 km,Benzyna,Manualna,Kompakt,1 368 cm3,120 KM,5,Biały
Fiat,Sedici,2007,13 200 PLN,240 288 km,Benzyna,Manualna,Auta małe,1 586 cm3,107 KM,5,Niebieski
Fiat,Talento,2018,79 900 PLN,198 000 km,Diesel,Manualna,Minivan,1 598 cm3,145 KM,4,Szary
Fiat,Bravo,2008,10 500 PLN,189 000 km,Diesel,Manualna,Kompakt,1 598 cm3,105 KM,5,Czarny
Fiat,Doblo,2017,34 300 PLN,245 800 km,Diesel,Manualna,Minivan,1 598 cm3,105 KM,5,Srebrny
