Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Volvo,XC 90,2023,309 900 PLN,12 822 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Beżowy
Volvo,V40,2018,84 900 PLN,131 342 km,Benzyna,Automatyczna,Kombi,1 969 cm3,190 KM,5,Brązowy
Volvo,EX30,2023,179 900 PLN,4 652 km,Elektryczny,Automatyczna,SUV,,272 KM,5,Szary
Volvo,XC 40,2023,164 900 PLN,8 511 km,Elektryczny,Automatyczna,SUV,,231 KM,5,Biały
Volvo,XC 40,2023,194 900 PLN,7 451 km,Elektryczny,Automatyczna,SUV,,231 KM,5,Czarny
Volvo,XC 40,2023,169 900 PLN,9 787 km,Elektryczny,Automatyczna,SUV,,231 KM,5,Czarny
Volvo,XC 60,2023,229 900 PLN,18 493 km,Diesel,Automatyczna,SUV,1 969 cm3,197 KM,5,Szary
Volvo,XC 60,2023,229 900 PLN,18 493 km,Diesel,Automatyczna,SUV,1 969 cm3,197 KM,5,Szary
Volvo,XC 60,2023,249 900 PLN,13 925 km,Diesel,Automatyczna,SUV,1 969 cm3,197 KM,5,Beżowy
Volvo,XC 60,2023,219 900 PLN,19 672 km,Diesel,Automatyczna,SUV,1 969 cm3,197 KM,5,Szary
Volvo,S60,2019,129 900 PLN,100 000 km,Benzyna,Automatyczna,Sedan,1 969 cm3,190 KM,4,Biały
Volvo,S90,2020,159 900 PLN,47 500 km,Benzyna,Automatyczna,Sedan,1 969 cm3,250 KM,4,Biały
Volvo,XC 40,2023,194 900 PLN,27 550 km,Benzyna,Automatyczna,SUV,1 969 cm3,197 KM,5,Srebrny
Volvo,XC 60,2022,239 900 PLN,38 970 km,Diesel,Automatyczna,SUV,1 969 cm3,235 KM,5,Szary
Volvo,XC 40,2023,184 900 PLN,12 782 km,Benzyna,Automatyczna,SUV,1 969 cm3,197 KM,5,Zielony
Volvo,XC 40,2023,189 900 PLN,13 669 km,Benzyna,Automatyczna,SUV,1 969 cm3,197 KM,5,Zielony
Volvo,S90,2016,115 000 PLN,162 800 km,Benzyna,Automatyczna,Sedan,1 969 cm3,320 KM,4,Biały
Volvo,V60,2018,123 000 PLN,64 000 km,Benzyna,Automatyczna,Kombi,1 969 cm3,310 KM,5,Biały
Volvo,XC 40,2023,144 500 PLN,4 850 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Czarny
Volvo,V60,2016,54 990 PLN,226 580 km,Diesel,Manualna,Kombi,1 969 cm3,150 KM,5,Czarny
Volvo,XC 60,2017,97 900 PLN,197 000 km,Diesel,Automatyczna,SUV,1 969 cm3,190 KM,5,Bordowy
Volvo,C30,2009,21 500 PLN,190 444 km,Diesel,Manualna,Kompakt,1 560 cm3,115 KM,3,Czarny
Volvo,S90,2019,117 000 PLN,102 000 km,Diesel,Automatyczna,Sedan,1 969 cm3,150 KM,4,Niebieski
Volvo,XC 60,2016,59 900 PLN,269 000 km,Diesel,Automatyczna,SUV,1 969 cm3,149 KM,5,Czarny
Volvo,V60,2019,117 900 PLN,97 500 km,Diesel,Automatyczna,Kombi,1 969 cm3,150 KM,5,Czarny
Volvo,XC 60,2020,147 900 PLN,117 000 km,Diesel,Automatyczna,SUV,1 969 cm3,197 KM,5,Niebieski
Volvo,XC 60,2016,60 000 PLN,230 191 km,Diesel,Automatyczna,SUV,1 969 cm3,149 KM,5,Brązowy
Volvo,S60,2015,52 400 PLN,157 900 km,Benzyna,Automatyczna,Sedan,1 969 cm3,245 KM,4,Beżowy
Volvo,XC 60,2013,49 999 PLN,236 500 km,Benzyna,Automatyczna,SUV,2 953 cm3,304 KM,5,Szary
Volvo,XC 90,2018,147 477 PLN,198 540 km,Diesel,Automatyczna,SUV,1 969 cm3,235 KM,5,Biały
Volvo,XC 60,2021,191 900 PLN,48 300 km,Diesel,Automatyczna,SUV,1 969 cm3,190 KM,5,Czarny
Volvo,XC 60,2023,219 900 PLN,22 285 km,Diesel,Automatyczna,SUV,1 969 cm3,197 KM,5,Czarny
Volvo,S80,2008,33 000 PLN,220 000 km,Benzyna+LPG,Manualna,Sedan,2 521 cm3,200 KM,4,Biały
Volvo,S40,2002,4 650 PLN,337 257 km,Diesel,Manualna,Sedan,1 870 cm3,102 KM,4,Granatowy
Volvo,S80,2005,22 500 PLN,181 490 km,Diesel,Manualna,Sedan,2 401 cm3,163 KM,4,Granatowy
Volvo,V60,2012,29 000 PLN,272 000 km,Diesel,Manualna,Kombi,1 560 cm3,115 KM,5,Czarny
Volvo,XC 60,2019,109 900 PLN,150 880 km,Diesel,Manualna,SUV,1 969 cm3,150 KM,5,Szary
Volvo,S90,2018,85 300 PLN,167 000 km,Benzyna,Automatyczna,Sedan,1 969 cm3,190 KM,4,Niebieski
Volvo,V60,2024,213 500 PLN,5 km,Benzyna,Automatyczna,Kombi,1 969 cm3,197 KM,5,Szary
Volvo,XC 60,2016,71 300 PLN,202 000 km,Benzyna+LPG,Automatyczna,SUV,2 497 cm3,254 KM,5,Biały
Volvo,XC 60,2015,69 500 PLN,120 811 km,Diesel,Manualna,SUV,1 984 cm3,136 KM,5,Srebrny
Volvo,XC 90,2003,21 000 PLN,309 500 km,Diesel,Automatyczna,SUV,2 401 cm3,163 KM,5,Srebrny
Volvo,XC 90,2018,144 900 PLN,180 200 km,Diesel,Automatyczna,SUV,1 969 cm3,235 KM,5,Biały
Volvo,S90,2021,143 000 PLN,131 000 km,Benzyna,Automatyczna,Sedan,1 969 cm3,190 KM,4,Srebrny
Volvo,XC 60,2018,113 160 PLN,140 000 km,Benzyna,Automatyczna,SUV,1 969 cm3,320 KM,5,Czarny
Volvo,V50,2009,13 500 PLN,225 000 km,Diesel,Manualna,Kombi,1 560 cm3,109 KM,5,Szary
Volvo,S90,2017,117 900 PLN,104 247 km,Benzyna,Automatyczna,Sedan,1 969 cm3,320 KM,4,Szary
Volvo,XC 60,2023,223 900 PLN,12 000 km,Benzyna,Automatyczna,SUV,1 969 cm3,197 KM,5,Srebrny
Volvo,XC 60,2022,199 900 PLN,52 000 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Czarny
