Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Dacia,Duster,2022,63 900 PLN,80 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Czerwony
Dacia,Duster,2024,97 695 PLN,1 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Beżowy
Dacia,Duster,2018,52 900 PLN,90 000 km,Benzyna,Manualna,SUV,1 598 cm3,114 KM,5,Brązowy
Dacia,Duster,2021,71 000 PLN,46 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Bordowy
Dacia,Sandero,2010,8 800 PLN,116 000 km,Benzyna+LPG,Manualna,Auta małe,1 390 cm3,75 KM,5,Biały
Dacia,Lodgy,2015,27 900 PLN,117 000 km,Benzyna,Manualna,Minivan,1 197 cm3,115 KM,5,Niebieski
Dacia,Dokker,2019,55 000 PLN,126 300 km,Benzyna+LPG,Manualna,Kombi,1 598 cm3,102 KM,5,Czarny
Dacia,Jogger,2023,87 500 PLN,3 100 km,Benzyna+LPG,Manualna,Kombi,999 cm3,110 KM,5,Brązowy
Dacia,Duster,2017,38 900 PLN,185 000 km,Benzyna,Manualna,SUV,1 598 cm3,114 KM,5,Granatowy
Dacia,Dokker,2019,39 000 PLN,189 500 km,Diesel,Manualna,Kombi,1 461 cm3,95 KM,5,Czarny
Dacia,Sandero,2019,14 800 PLN,46 707 km,Benzyna,Manualna,Kompakt,898 cm3,90 KM,5,Niebieski
Dacia,Dokker,2019,39 000 PLN,195 500 km,Diesel,Manualna,Kombi,1 461 cm3,95 KM,5,Czarny
Dacia,Sandero,2012,24 900 PLN,141 420 km,Benzyna,Manualna,Sedan,1 598 cm3,84 KM,5,Czerwony
Dacia,Lodgy,2018,28 500 PLN,209 000 km,Benzyna+LPG,Manualna,Minivan,1 598 cm3,102 KM,5,Biały
Dacia,Sandero,2017,29 900 PLN,120 000 km,Benzyna,Manualna,Auta małe,898 cm3,90 KM,5,Błękitny
Dacia,Duster,2024,97 695 PLN,1 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Zielony
Dacia,Duster,2019,34 200 PLN,40 000 km,Benzyna,Manualna,SUV,1 598 cm3,114 KM,5,Szary
Dacia,Dokker,2017,33 000,165 000 km,Diesel,Manualna,Kombi,1 461 cm3,90 KM,5,Biały
Dacia,Duster,2011,26 000 PLN,194 000 km,Diesel,Manualna,SUV,1 461 cm3,90 KM,5,Biały
Dacia,Logan,2018,12 000 PLN,202 000 km,Benzyna+LPG,Manualna,Kombi,898 cm3,90 KM,5,Biały
Dacia,Duster,2021,60 900 PLN,55 700 km,Diesel,Manualna,SUV,1 461 cm3,115 KM,5,Bordowy
Dacia,Duster,2020,49 900 PLN,84 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Czarny
Dacia,Sandero Stepway,2021,56 500 PLN,33 000 km,Benzyna,Automatyczna,SUV,999 cm3,91 KM,5,Biały
Dacia,Dokker,2020,42 500 PLN,157 000 km,Diesel,Manualna,Kombi,1 461 cm3,95 KM,5,Biały
Dacia,Sandero,2010,10 900 PLN,57 000 km,Benzyna,Manualna,Auta miejskie,1 390 cm3,75 KM,5,Niebieski
Dacia,Logan,2013,17 900 PLN,168 000 km,Benzyna,Manualna,Kombi,1 149 cm3,75 KM,5,Granatowy
Dacia,Lodgy,2019,39 900 PLN,94 000 km,Benzyna+LPG,Manualna,Kombi,1 598 cm3,102 KM,5,Inny kolor
Dacia,Duster,2019,50 900 PLN,110 000 km,Benzyna,Manualna,SUV,1 598 cm3,115 KM,5,Niebieski
Dacia,Duster,2019,56 500 PLN,60 000 km,Benzyna,Manualna,SUV,1 598 cm3,114 KM,5,Szary
Dacia,Lodgy,2018,43 500 PLN,151 312 km,Diesel,Manualna,Minivan,1 461 cm3,107 KM,5,Błękitny
Dacia,Sandero,2021,46 900 PLN,18 900 km,Benzyna,Manualna,Kompakt,999 cm3,90 KM,5,Niebieski
Dacia,Sandero Stepway,2012,16 900 PLN,171 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,85 KM,5,Inny kolor
Dacia,Duster,2020,63 900 PLN,69 122 km,Benzyna,Manualna,SUV,1 332 cm3,130 KM,5,Czarny
Dacia,Duster,2019,59 900 PLN,59 900 km,Benzyna,Manualna,SUV,1 598 cm3,116 KM,5,Szary
Dacia,Lodgy,2016,19 999 PLN,218 000 km,Diesel,Manualna,Minivan,1 461 cm3,109 KM,5,Niebieski
Dacia,Duster,2015,37 945,218 000 km,Benzyna+LPG,Manualna,SUV,1 598 cm3,105 KM,,
Dacia,Sandero Stepway,2021,49 900 PLN,52 000 km,Benzyna,Manualna,Auta miejskie,999 cm3,91 KM,5,Inny kolor
Dacia,Duster,2024,123 900 PLN,1 km,Hybryda,Automatyczna,SUV,1 598 cm3,140 KM,5,Szary
Dacia,Sandero,2009,10 600 PLN,105 000 km,Benzyna,Manualna,Auta miejskie,1 390 cm3,75 KM,5,Srebrny
Dacia,Sandero,2024,77 290 PLN,1 km,Benzyna+LPG,Manualna,Kompakt,999 cm3,100 KM,5,Beżowy
Dacia,Sandero,2011,19 900 PLN,160 000 km,Benzyna,Manualna,Sedan,1 598 cm3,84 KM,5,Szary
Dacia,Duster,2020,59 000 PLN,79 900 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Szary
Dacia,Sandero,2022,32 495 PLN,39 605 km,Benzyna+LPG,Manualna,Auta miejskie,999 cm3,90 KM,5,Biały
Dacia,Sandero,2016,24 900 PLN,113 000 km,Benzyna,Manualna,Kompakt,1 149 cm3,73 KM,5,Brązowy
Dacia,Sandero Stepway,2015,28 000 PLN,173 100 km,Benzyna,Manualna,Kompakt,898 cm3,90 KM,5,Biały
Dacia,Logan,2022,46 900 PLN,60 690 km,Benzyna+LPG,Manualna,Sedan,898 cm3,90 KM,4,Biały
