Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Peugeot,207,2010,14 600 PLN,128 000 km,Diesel,Manualna,Kombi,1 560 cm3,90 KM,5,Czarny
Peugeot,508,2012,27 500 PLN,258 000 km,Diesel,Manualna,Kombi,1 997 cm3,163 KM,5,Czarny
Peugeot,208,2017,22 000 PLN,110 000 km,Benzyna,Manualna,Auta miejskie,1 199 cm3,68 KM,5,Błękitny
Peugeot,308,2019,39 900 PLN,85 295 km,Benzyna,Manualna,Kombi,1 199 cm3,130 KM,5,Biały
Peugeot,308,2016,51 900 PLN,172 317 km,Diesel,Automatyczna,Kombi,1 997 cm3,181 KM,5,Szary
Peugeot,208,2012,24 999 PLN,68 400 km,Benzyna,Manualna,Kompakt,1 199 cm3,82 KM,5,Brązowy
Peugeot,208,2014,24 900 PLN,128 000 km,Benzyna,Manualna,Auta miejskie,1 199 cm3,82 KM,5,Czarny
Peugeot,208,2012,22 100 PLN,125 000 km,Benzyna,Manualna,Kompakt,1 397 cm3,95 KM,5,Inny kolor
Peugeot,508,2011,24 900 PLN,207 350 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Inny kolor
Peugeot,508,2013,30 900 PLN,180 000 km,Diesel,Manualna,Kombi,1 560 cm3,114 KM,5,Czarny
Peugeot,3008,2019,67 700 PLN,142 000 km,Diesel,Manualna,SUV,1 499 cm3,130 KM,5,Szary
Peugeot,5008,2021,94 000 PLN,169 000 km,Diesel,Automatyczna,SUV,1 499 cm3,130 KM,5,Czarny
Peugeot,3008,2015,32 900 PLN,116 694 km,Benzyna,Manualna,SUV,1 199 cm3,130 KM,5,Beżowy
Peugeot,508,2017,28 900 PLN,350 000 km,Diesel,Manualna,Sedan,1 997 cm3,150 KM,5,Czarny
Peugeot,Partner,2018,42 000 PLN,159 700 km,Diesel,Manualna,Minivan,1 560 cm3,100 KM,5,Biały
