Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Suzuki,Swift,2024,71 900 PLN,2 km,Hybryda,Manualna,Kompakt,1 197 cm3,83 KM,5,Niebieski
Suzuki,Vitara,2024,116 900 PLN,5 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Beżowy
Suzuki,Vitara,2023,84 900 PLN,29 917 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Szary
Suzuki,SX4 S-Cross,2014,38 900 PLN,225 910 km,Benzyna,Automatyczna,SUV,1 586 cm3,120 KM,5,Szary
Suzuki,Vitara,2023,96 800 PLN,17 200 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Niebieski
Suzuki,Vitara,2023,95 800 PLN,24 800 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Czerwony
Suzuki,Vitara,2022,95 800 PLN,14 600 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Szary
Suzuki,Vitara,2023,96 800 PLN,20 300 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Niebieski
Suzuki,Swift,2010,21 500 PLN,161 234 km,Benzyna,Manualna,Auta małe,1 242 cm3,94 KM,5,Bordowy
Suzuki,SX4 S-Cross,2020,62 500 PLN,81 800 km,Benzyna,Manualna,SUV,1 373 cm3,140 KM,5,Brązowy
Suzuki,Jimny,2006,22 490 PLN,315 000 km,Diesel,Manualna,SUV,1 461 cm3,86 KM,3,Czarny
Suzuki,SX4 S-Cross,2024,119 900 PLN,5 100 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Szary
Suzuki,SX4 S-Cross,2023,124 900 PLN,9 890 km,Benzyna,Automatyczna,SUV,1 462 cm3,102 KM,5,Granatowy
Suzuki,Grand Vitara,2006,23 800 PLN,225 000 km,Diesel,Manualna,SUV,1 870 cm3,129 KM,5,Szary
Suzuki,Vitara,2019,68 900 PLN,72 743 km,Benzyna,Automatyczna,SUV,998 cm3,111 KM,5,Inny kolor
Suzuki,Vitara,2015,46 999 PLN,189 000 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Czarny
Suzuki,Grand Vitara,2007,32 500 PLN,116 000 km,Benzyna,Manualna,SUV,1 995 cm3,140 KM,5,Czarny
Suzuki,Swift,2018,42 900 PLN,95 100 km,Benzyna,Manualna,Kompakt,1 242 cm3,90 KM,5,Czerwony
Suzuki,Vitara,1997,15 900 PLN,239 000 km,Benzyna,Manualna,SUV,1 998 cm3,136 KM,5,Granatowy
