Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Mercedes-Benz,W201 (190),1992,17 400 PLN,216 000 km,Benzyna,Manualna,Sedan,1 800 cm3,101 KM,5,Czerwony
Mercedes-Benz,EQB,2023,199 900 PLN,12 980 km,Elektryczny,Automatyczna,SUV,,228 KM,5,Szary
Mercedes-Benz,GLE,2023,399 900 PLN,40 000 km,Diesel,Automatyczna,SUV,2 925 cm3,330 KM,5,Szary
Mercedes-Benz,Klasa C,2007,28 550 PLN,324 438 km,Benzyna+LPG,Manualna,Sedan,1 796 cm3,156 KM,4,Czarny
Mercedes-Benz,Klasa E,2024,344 900 PLN,5 900 km,Diesel,Automatyczna,Sedan,1 993 cm3,197 KM,4,Czarny
Mercedes-Benz,Klasa S,2017,299 000 PLN,166 000 km,Diesel,Automatyczna,Sedan,2 925 cm3,340 KM,4,Czarny
Mercedes-Benz,Klasa S,2017,258 000 PLN,68 000 km,Benzyna,Automatyczna,Sedan,4 663 cm3,455 KM,4,Czarny
Mercedes-Benz,Klasa E,2004,19 900 PLN,393 000 km,Diesel,Automatyczna,Sedan,3 222 cm3,204 KM,4,Czarny
Mercedes-Benz,GLA,2024,208 300 PLN,1 km,Benzyna,Automatyczna,SUV,1 332 cm3,163 KM,5,Czarny
Mercedes-Benz,Klasa E,2014,57 900 PLN,344 km,Diesel,Automatyczna,Sedan,2 143 cm3,170 KM,5,Szary
Mercedes-Benz,Klasa G,2024,1 299 000 PLN,10 km,Benzyna,Automatyczna,SUV,3 982 cm3,585 KM,5,Czarny
Mercedes-Benz,Klasa B,2008,15 000 PLN,239 926 km,Diesel,Automatyczna,Minivan,1 991 cm3,140 KM,5,Srebrny
Mercedes-Benz,SL,2020,250 000 PLN,37 000 km,Benzyna,Automatyczna,Kabriolet,2 996 cm3,367 KM,2,Biały
Mercedes-Benz,GLE,2016,172 000 PLN,135 000 km,Diesel,Automatyczna,SUV,2 987 cm3,258 KM,5,Niebieski
Mercedes-Benz,GLA,2018,60 599 PLN,34 773 km,Benzyna,Automatyczna,SUV,1 991 cm3,211 KM,5,Biały
Mercedes-Benz,Klasa C,2017,79 900 PLN,138 969 km,Diesel,Automatyczna,Kombi,2 143 cm3,170 KM,5,Czarny
Mercedes-Benz,Klasa C,2022,219 000 PLN,51 000 km,Diesel,Automatyczna,Sedan,1 950 cm3,194 KM,4,Czarny
Mercedes-Benz,Klasa E,2017,39 990 PLN,155 000 km,Diesel,Automatyczna,Sedan,1 950 cm3,150 KM,4,Srebrny
Mercedes-Benz,CLA,2020,216 999 PLN,54 000 km,Benzyna,Automatyczna,Coupe,1 991 cm3,306 KM,4,Biały
Mercedes-Benz,Klasa E,2024,359 700 PLN,1 km,Diesel,Automatyczna,Sedan,1 993 cm3,197 KM,4,Czarny
Mercedes-Benz,GLA,2015,69 900 PLN,131 000 km,Benzyna,Automatyczna,SUV,1 991 cm3,211 KM,5,Czerwony
Mercedes-Benz,GLC,2017,90 000 PLN,259 000 km,Diesel,Automatyczna,SUV,2 143 cm3,170 KM,5,Czarny
Mercedes-Benz,GLA,2024,218 100 PLN,1 km,Benzyna,Automatyczna,SUV,1 332 cm3,163 KM,5,Biały
Mercedes-Benz,Vito,2016,110 000 PLN,128 500 km,Diesel,Manualna,Minivan,2 143 cm3,163 KM,4,Biały
Mercedes-Benz,GLC,2019,174 900 PLN,117 600 km,Benzyna,Automatyczna,SUV,1 991 cm3,197 KM,5,Czarny
Mercedes-Benz,Klasa A,2012,55 000 PLN,265 000 km,Benzyna,Automatyczna,Kompakt,1 595 cm3,122 KM,5,Biały
Mercedes-Benz,GLC,2024,248 200 PLN,1 km,Diesel,Automatyczna,SUV,1 993 cm3,197 KM,5,Szary
Mercedes-Benz,Klasa C,2022,239 900 PLN,49 500 km,Diesel,Automatyczna,Kombi,1 993 cm3,200 KM,5,Szary
Mercedes-Benz,Klasa E,2009,39 500 PLN,301 207 km,Benzyna,Automatyczna,Sedan,3 498 cm3,292 KM,4,Inny kolor
Mercedes-Benz,Klasa C,2000,57 000 PLN,57 800 km,Benzyna,Automatyczna,Kombi,2 799 cm3,197 KM,5,Czarny
Mercedes-Benz,Klasa A,2001,5 500 PLN,176 500 km,Benzyna,Automatyczna,Kompakt,1 598 cm3,102 KM,5,Srebrny
Mercedes-Benz,GLC,2024,280 700 PLN,1 km,Diesel,Automatyczna,SUV,1 993 cm3,197 KM,5,Czarny
