Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Skoda,Octavia,2020,134 900 PLN,70 567 km,Benzyna,Automatyczna,Sedan,1 984 cm3,245 KM,5,Szary
Skoda,Fabia,2011,7 300 PLN,366 600 km,Diesel,Manualna,Kombi,1 598 cm3,75 KM,5,Biały
Skoda,Citigo,2019,23 500 PLN,179 000 km,Benzyna+LPG,Manualna,Auta małe,999 cm3,60 KM,5,Biały
Skoda,Superb,2017,54 900 PLN,204 000 km,Diesel,Manualna,Kombi,1 598 cm3,120 KM,5,Biały
Skoda,Karoq,2018,91 900 PLN,71 000 km,Diesel,Automatyczna,SUV,1 968 cm3,150 KM,5,Szary
Skoda,Superb,2018,79 999 PLN,177 000 km,Diesel,Automatyczna,Sedan,1 968 cm3,190 KM,5,Srebrny
Skoda,Scala,2024,106 700 PLN,1 km,Benzyna,Automatyczna,Kompakt,999 cm3,115 KM,5,Szary
Skoda,Fabia,2019,29 900 PLN,190 000 km,Benzyna+LPG,Manualna,Auta miejskie,999 cm3,75 KM,5,Czerwony
Skoda,Scala,2023,93 900 PLN,14 762 km,Benzyna,Manualna,Kompakt,1 498 cm3,150 KM,5,Szary
Skoda,Octavia,2020,99 900 PLN,45 500 km,Benzyna,Manualna,Sedan,1 498 cm3,150 KM,5,Biały
Skoda,Fabia,2011,13 500 PLN,264 000 km,Benzyna,Manualna,Auta miejskie,1 197 cm3,86 KM,5,Czarny
Skoda,Kodiaq,2023,166 000 PLN,10 800 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Czarny
Skoda,Octavia,2023,69 900 PLN,61 000 km,Diesel,Automatyczna,Kombi,1 968 cm3,150 KM,5,Zielony
Skoda,Octavia,2024,188 100 PLN,5 km,Benzyna,Automatyczna,Kombi,1 984 cm3,265 KM,5,Niebieski
Skoda,Octavia,2024,184 500 PLN,5 km,Benzyna,Automatyczna,Sedan,1 984 cm3,265 KM,5,Szary
Skoda,Octavia,2024,199 800 PLN,5 km,Benzyna,Automatyczna,Sedan,1 984 cm3,265 KM,5,Czerwony
Skoda,Superb,2021,114 900 PLN,112 258 km,Diesel,Automatyczna,Kombi,1 968 cm3,150 KM,5,Biały
Skoda,Octavia,2019,72 900 PLN,43 401 km,Benzyna,Manualna,Kombi,1 498 cm3,150 KM,5,Szary
Skoda,RAPID,2018,27 000 PLN,256 400 km,Diesel,Manualna,Kompakt,1 598 cm3,115 KM,5,Niebieski
Skoda,Octavia,2019,55 000 PLN,258 000 km,Benzyna,Manualna,Sedan,1 498 cm3,150 KM,5,Czarny
Skoda,Octavia,2018,43 800 PLN,140 000 km,Diesel,Manualna,Sedan,1 598 cm3,115 KM,5,Błękitny
Skoda,Yeti,2013,41 000 PLN,190 560 km,Diesel,Automatyczna,SUV,1 968 cm3,140 KM,5,Beżowy
Skoda,Superb,2022,88 000 PLN,169 000 km,Diesel,Automatyczna,Sedan,1 968 cm3,150 KM,5,Biały
Skoda,Superb,2024,227 800 PLN,5 km,Diesel,Automatyczna,Kombi,1 968 cm3,193 KM,5,Szary
Skoda,Fabia,2007,10 900 PLN,176 000 km,Benzyna,Manualna,Auta małe,1 198 cm3,70 KM,5,Czarny
Skoda,Citigo,2019,19 900 PLN,200 084 km,Benzyna+LPG,Manualna,Auta małe,999 cm3,60 KM,3,Żółty
Skoda,Fabia,2015,33 000 PLN,203 968 km,Benzyna,Manualna,Kombi,1 197 cm3,110 KM,5,Zielony
Skoda,Octavia,2009,14 500 PLN,414 000 km,Diesel,Manualna,Kombi,1 968 cm3,140 KM,5,Srebrny
Skoda,Fabia,2020,38 500 PLN,73 212 km,Benzyna+LPG,Manualna,Auta miejskie,999 cm3,60 KM,5,Biały
Skoda,Octavia,2016,39 900 PLN,174 700 km,Diesel,Manualna,Kombi,1 598 cm3,110 KM,5,Inny kolor
Skoda,Kodiaq,2017,95 000 PLN,104 670 km,Benzyna,Manualna,SUV,1 395 cm3,150 KM,5,Srebrny
Skoda,RAPID,2017,49 900 PLN,90 000 km,Benzyna,Automatyczna,Kompakt,1 395 cm3,125 KM,5,Niebieski
Skoda,Fabia,2009,7 900 PLN,299 000 km,Benzyna+LPG,Manualna,Kompakt,1 390 cm3,85 KM,5,Szary
Skoda,Octavia,2004,4 900 PLN,370 582 km,Diesel,Manualna,Kombi,1 896 cm3,90 KM,5,Niebieski
Skoda,Octavia,2023,134 500 PLN,4 135 km,Benzyna,Manualna,Sedan,1 498 cm3,150 KM,5,Biały
Skoda,Citigo,2014,5 600 PLN,115 000 km,Benzyna,Manualna,Auta małe,999 cm3,75 KM,3,Biały
Skoda,Superb,2016,67 900 PLN,98 800 km,Benzyna,Automatyczna,Kompakt,1 798 cm3,180 KM,5,Szary
Skoda,Superb,2013,63 000 PLN,165 000 km,Benzyna,Automatyczna,Sedan,3 597 cm3,260 KM,5,Srebrny
Skoda,Roomster,2007,11 900 PLN,188 211 km,Benzyna,Manualna,Minivan,1 598 cm3,105 KM,5,Czarny
Skoda,Octavia,2018,59 900 PLN,146 000 km,Diesel,Manualna,Sedan,1 968 cm3,150 KM,5,Niebieski
Skoda,Fabia,2019,36 408 PLN,199 000 km,Benzyna,Manualna,Kombi,999 cm3,110 KM,5,Inny kolor
Skoda,Octavia,2011,29 999 PLN,206 200 km,Diesel,Automatyczna,Kombi,1 968 cm3,140 KM,5,Beżowy
Skoda,Octavia,2018,34 900 PLN,196 000 km,Diesel,Manualna,Kombi,1 598 cm3,115 KM,5,Niebieski
Skoda,Superb,2024,176 000 PLN,1 km,Benzyna,Automatyczna,Kombi,1 498 cm3,150 KM,5,Fioletowy
Skoda,Superb,2024,171 900 PLN,7 km,Benzyna,Automatyczna,Kombi,1 984 cm3,190 KM,5,Biały
Skoda,Superb,2018,89 900 PLN,106 000 km,Diesel,Manualna,Sedan,1 968 cm3,150 KM,5,Szary
Skoda,RAPID,2015,32 000 PLN,182 000 km,Benzyna,Manualna,Sedan,1 197 cm3,105 KM,5,Biały
Skoda,Octavia,2019,98 900 PLN,51 000 km,Benzyna,Automatyczna,Kombi,1 984 cm3,245 KM,5,Biały
Skoda,Superb,2018,135 000 PLN,129 000 km,Benzyna,Automatyczna,Kombi,1 984 cm3,280 KM,5,Biały
Skoda,Superb,2018,82 500 PLN,205 000 km,Benzyna,Automatyczna,Sedan,1 984 cm3,220 KM,5,Czarny
Skoda,Superb,2024,188 640 PLN,1 km,Diesel,Automatyczna,Kombi,1 968 cm3,150 KM,5,Szary
Skoda,Fabia,2011,15 999 PLN,182 000 km,Benzyna,Manualna,Kombi,1 197 cm3,86 KM,5,Szary
Skoda,Fabia,2012,19 900 PLN,138 000 km,Benzyna,Manualna,Auta miejskie,1 198 cm3,70 KM,5,Biały
Skoda,Kodiaq,2019,122 000 PLN,127 900 km,Benzyna,Automatyczna,SUV,1 984 cm3,190 KM,5,Biały
Skoda,Octavia,2013,54 900 PLN,178 000 km,Diesel,Manualna,Kombi,1 968 cm3,150 KM,5,Niebieski
Skoda,Octavia,2020,79 000 PLN,106 986 km,Benzyna,Manualna,Sedan,1 498 cm3,150 KM,5,Błękitny
Skoda,Octavia,2016,47 000 PLN,144 600 km,Diesel,Manualna,Kombi,1 598 cm3,110 KM,5,Biały
Skoda,Octavia,2011,14 900 PLN,300 000 km,Diesel,Manualna,Kombi,1 598 cm3,105 KM,5,Srebrny
Skoda,Octavia,2022,82 900 PLN,154 000 km,Diesel,Automatyczna,Kombi,1 968 cm3,150 KM,5,Szary
Skoda,Octavia,2016,36 900 PLN,298 800 km,Diesel,Automatyczna,Sedan,1 968 cm3,150 KM,5,Biały
Skoda,Octavia,2017,57 900 PLN,155 552 km,Benzyna,Manualna,Kombi,1 395 cm3,150 KM,5,Szary
Skoda,Superb,2023,159 990 PLN,13 882 km,Benzyna,Automatyczna,Kombi,1 984 cm3,190 KM,5,Czarny
Skoda,Scala,2021,64 900 PLN,121 425 km,Benzyna,Manualna,Kompakt,999 cm3,115 KM,5,Szary
Skoda,Kodiaq,2020,89 900 PLN,160 000 km,Benzyna,Manualna,SUV,1 498 cm3,150 KM,5,Czarny
Skoda,Karoq,2024,142 400 PLN,7 km,Benzyna,Manualna,SUV,1 498 cm3,150 KM,5,Czarny
Skoda,Karoq,2024,139 900 PLN,7 km,Benzyna,Manualna,SUV,1 498 cm3,150 KM,5,Pomarańczowy
Skoda,Superb,2018,80 500 PLN,95 000 km,Diesel,Manualna,Sedan,1 968 cm3,150 KM,5,Srebrny
Skoda,Octavia,2018,68 900 PLN,129 729 km,Benzyna,Manualna,Kombi,1 395 cm3,150 KM,5,Czarny
Skoda,Yeti,2017,49 900 PLN,66 141 km,Benzyna,Manualna,SUV,1 197 cm3,110 KM,5,Biały
Skoda,Superb,2018,59 899,224 717 km,Diesel,Automatyczna,Sedan,1 968 cm3,150 KM,5,Biały
Skoda,Superb,2015,33 000 PLN,288 639 km,Diesel,Manualna,Sedan,1 598 cm3,105 KM,5,Czarny
Skoda,Octavia,2016,37 000 PLN,259 430 km,Diesel,Automatyczna,Sedan,1 968 cm3,184 KM,5,Szary
Skoda,Octavia,2016,42 590 PLN,147 000 km,Diesel,Manualna,Sedan,1 598 cm3,110 KM,5,Srebrny
Skoda,Karoq,2024,146 208 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Czarny
Skoda,Scala,2021,61 900 PLN,75 181 km,Benzyna,Manualna,Kompakt,999 cm3,110 KM,5,Srebrny
Skoda,Octavia,2020,89 900 PLN,47 347 km,Benzyna,Manualna,Sedan,1 498 cm3,150 KM,5,Niebieski
Skoda,Superb,2020,129 900 PLN,80 400 km,Diesel,Automatyczna,Sedan,1 984 cm3,200 KM,5,Szary
Skoda,Octavia,2011,19 900 PLN,383 000 km,Diesel,Manualna,Kombi,1 968 cm3,140 KM,5,Biały
Skoda,Superb,2016,68 400 PLN,215 000 km,Diesel,Automatyczna,Kompakt,1 968 cm3,150 KM,5,Srebrny
Skoda,Fabia,2016,29 500 PLN,187 000 km,Benzyna,Manualna,Kombi,1 197 cm3,90 KM,5,Srebrny
Skoda,Fabia,2018,34 500 PLN,198 900 km,Diesel,Manualna,Kombi,1 422 cm3,105 KM,5,Srebrny
Skoda,Karoq,2019,89 000 PLN,100 000 km,Diesel,Manualna,SUV,1 968 cm3,150 KM,5,Srebrny
Skoda,Kodiaq,2019,139 999 PLN,52 510 km,Diesel,Automatyczna,SUV,1 968 cm3,190 KM,5,Szary
Skoda,Karoq,2022,129 900 PLN,29 651 km,Benzyna,Automatyczna,SUV,1 984 cm3,190 KM,5,Niebieski
Skoda,Superb,2020,81 900 PLN,93 680 km,Benzyna,Automatyczna,Kombi,1 984 cm3,190 KM,5,Szary
Skoda,Octavia,2013,27 500 PLN,179 500 km,Benzyna,Manualna,Kombi,1 197 cm3,105 KM,5,Złoty
Skoda,Superb,2018,69 999 PLN,193 002 km,Diesel,Automatyczna,Sedan,1 968 cm3,150 KM,5,Szary
Skoda,Octavia,2006,11 900 PLN,210 000 km,Diesel,Manualna,Sedan,1 968 cm3,140 KM,5,Srebrny
Skoda,Octavia,2021,97 000 PLN,39 414 km,Benzyna,Manualna,Sedan,1 498 cm3,150 KM,5,Biały
Skoda,Octavia,2012,23 500 PLN,329 000 km,Benzyna+LPG,Manualna,Kombi,1 595 cm3,102 KM,5,Biały
Skoda,Karoq,2024,145 400 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Szary
Skoda,Karoq,2024,145 400 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Szary
Skoda,Kodiaq,2019,109 700 PLN,176 428 km,Diesel,Automatyczna,SUV,1 968 cm3,190 KM,5,Biały
Skoda,Octavia,2010,16 999 PLN,330 000 km,Diesel,Manualna,Kombi,1 968 cm3,140 KM,5,Czarny
Skoda,Karoq,2024,145 400 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Czarny
Skoda,Karoq,2024,143 300 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Czarny
Skoda,Karoq,2024,170 000 PLN,1 km,Benzyna,Automatyczna,Kombi,1 984 cm3,190 KM,5,Czarny
Skoda,Scala,2024,122 600 PLN,5 km,Benzyna,Automatyczna,Kompakt,1 498 cm3,150 KM,5,Szary
Skoda,RAPID,2014,21 900 PLN,260 000 km,Benzyna,Manualna,Kompakt,1 197 cm3,105 KM,5,Niebieski
Skoda,Octavia,2018,56 999 PLN,237 000 km,Diesel,Automatyczna,Kombi,1 968 cm3,150 KM,5,Szary
Skoda,Octavia,2009,16 900 PLN,320 000 km,Diesel,Manualna,Sedan,1 598 cm3,105 KM,5,Beżowy
Skoda,Kamiq,2020,62 000 PLN,131 304 km,Benzyna,Manualna,Kompakt,999 cm3,115 KM,5,Czerwony
Skoda,Fabia,2010,10 900 PLN,267 690 km,Benzyna,Manualna,Kombi,1 197 cm3,86 KM,5,Bordowy
Skoda,RAPID,2013,27 900 PLN,130 420 km,Benzyna,Manualna,Kompakt,1 197 cm3,105 KM,5,Błękitny
Skoda,Fabia,2020,38 700 PLN,152 900 km,Benzyna,Manualna,Kombi,999 cm3,110 KM,5,Srebrny
Skoda,Karoq,2020,99 900 PLN,181 000 km,Diesel,Automatyczna,SUV,1 968 cm3,150 KM,5,Szary
Skoda,Karoq,2024,152 000 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Szary
