Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Lexus,LS,1995,21 000 PLN,260 000 km,Benzyna,Automatyczna,Sedan,3 969 cm3,245 KM,4,Czarny
Lexus,NX,2024,264 780 PLN,6 km,Hybryda,Automatyczna,SUV,2 487 cm3,190 KM,5,Biały
Lexus,NX,2023,249 900 PLN,15 337 km,Hybryda,Automatyczna,SUV,2 487 cm3,243 KM,5,Szary
Lexus,ES,2023,204 900 PLN,12 194 km,Hybryda,Automatyczna,Sedan,2 487 cm3,223 KM,4,Biały
Lexus,UX,2023,169 900 PLN,14 478 km,Hybryda,Automatyczna,SUV,1 987 cm3,184 KM,5,Szary
Lexus,RX,2022,194 900,48 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Czarny
Lexus,CT,2011,41 205 PLN,232 000 km,Hybryda,Automatyczna,Auta miejskie,1 798 cm3,99 KM,5,Brązowy
Lexus,RX,2021,175 000 PLN,89 388 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Niebieski
Lexus,RX,2021,248 000 PLN,39 612 km,Hybryda,Automatyczna,SUV,3 456 cm3,313 KM,5,Niebieski
Lexus,IS,2009,35 500 PLN,190 000 km,Benzyna,Automatyczna,Sedan,2 500 cm3,208 KM,4,Granatowy
Lexus,ES,1990,33 500 PLN,64 264 km,Benzyna,Automatyczna,Sedan,2 508 cm3,160 KM,5,Czarny
Lexus,NX,2017,108 900 PLN,122 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Szary
Lexus,UX,2022,199 000 PLN,12 682 km,Elektryczny,Automatyczna,SUV,,204 KM,5,Szary
Lexus,ES,2022,219 000 PLN,11 380 km,Hybryda,Automatyczna,Sedan,2 487 cm3,218 KM,4,Szary
Lexus,UX,2021,19 500 PLN,208 000 km,Hybryda,Automatyczna,SUV,1 987 cm3,152 KM,5,Czerwony
Lexus,CT,2013,46 900 PLN,221 000 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,136 KM,5,Czarny
Lexus,RX,2020,269 000 PLN,31 265 km,Hybryda,Automatyczna,SUV,3 456 cm3,263 KM,5,Srebrny
Lexus,NX,2021,179 900 PLN,60 000 km,Hybryda,Automatyczna,SUV,2 494 cm3,155 KM,5,Zielony
Lexus,CT,2013,47 900 PLN,220 000 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,100 KM,5,Czarny
Lexus,RX,2006,38 900 PLN,233 000 km,Benzyna,Automatyczna,SUV,3 311 cm3,211 KM,5,Czarny
Lexus,RZ,2023,249 900 PLN,7 800 km,Elektryczny,Automatyczna,Kompakt,,313 KM,5,Czarny
Lexus,ES,2021,174 000 PLN,18 936 km,Hybryda,Automatyczna,Sedan,2 487 cm3,178 KM,4,Czarny
