Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Citroën,C4 Picasso,2013,27 100 PLN,218 713 km,Diesel,Manualna,Minivan,1 997 cm3,150 KM,5,Brązowy
Citroën,C4,2011,19 900 PLN,166 500 km,Benzyna,Manualna,Kompakt,1 397 cm3,95 KM,5,Czarny
Citroën,DS5,2014,43 500 PLN,84 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,200 KM,5,Biały
Citroën,DS3,2016,25 500 PLN,119 000 km,Benzyna,Automatyczna,Auta miejskie,1 199 cm3,110 KM,3,Inny kolor
Citroën,C3,2023,56 500 PLN,300 km,Benzyna,Manualna,Kompakt,1 199 cm3,83 KM,5,Inny kolor
Citroën,C5,2009,6 900 PLN,365 000 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Niebieski
Citroën,Inny,2020,28 500 PLN,10 228 km,Elektryczny,Automatyczna,Auta małe,,8 KM,2,Błękitny
Citroën,C3 Aircross,2023,84 900 PLN,14 993 km,Benzyna,Automatyczna,SUV,1 199 cm3,130 KM,5,Czarny
Citroën,C4 Picasso,2016,46 900 PLN,224 024 km,Diesel,Automatyczna,Minivan,1 997 cm3,150 KM,5,Szary
Citroën,C4 Cactus,2018,39 000 PLN,112 000 km,Benzyna,Manualna,SUV,1 199 cm3,82 KM,5,Szary
Citroën,DS5,2012,39 900 PLN,144 145 km,Diesel,Manualna,Kompakt,1 997 cm3,163 KM,5,Biały
Citroën,C4 Picasso,2015,29 990 PLN,211 000 km,Diesel,Manualna,Minivan,1 560 cm3,116 KM,5,Srebrny
Citroën,DS3,2011,21 700 PLN,245 000 km,Diesel,Manualna,Auta miejskie,1 560 cm3,114 KM,3,Biały
Citroën,DS3,2011,21 700 PLN,245 000 km,Diesel,Manualna,Auta miejskie,1 560 cm3,114 KM,3,Biały
Citroën,C4 Cactus,2015,41 500 PLN,101 000 km,Benzyna,Manualna,SUV,1 199 cm3,110 KM,5,Biały
Citroën,C5,2012,25 999 PLN,212 000 km,Diesel,Automatyczna,Sedan,2 992 cm3,241 KM,4,Czarny
Citroën,C1,2019,38 800 PLN,14 500 km,Benzyna,Manualna,Auta małe,998 cm3,72 KM,5,Niebieski
Citroën,C5,2008,10 700 PLN,345 000 km,Diesel,Manualna,Kombi,1 997 cm3,136 KM,5,Czarny
Citroën,C5 Aircross,2019,69 900 PLN,142 000 km,Benzyna,Automatyczna,SUV,1 598 cm3,180 KM,5,Szary
Citroën,Jumper,2016,54 800 PLN,281 000 km,Diesel,Manualna,Kombi,1 997 cm3,163 KM,4,Biały
Citroën,DS4,2016,39 000 PLN,94 000 km,Benzyna,Manualna,Kompakt,1 199 cm3,130 KM,5,Bordowy
Citroën,C5 Aircross,2021,94 900 PLN,43 000 km,Hybryda Plug-in,Automatyczna,SUV,1 598 cm3,181 KM,5,Srebrny
Citroën,C3 Picasso,2012,19 500 PLN,218 000 km,Benzyna,Manualna,Minivan,1 598 cm3,120 KM,5,Biały
Citroën,C3,2008,6 500 PLN,144 949 km,Benzyna,Automatyczna,Kompakt,1 360 cm3,88 KM,5,Beżowy
Citroën,C1,2006,4 999 PLN,205 500 km,Benzyna,Manualna,Auta małe,998 cm3,68 KM,3,Czerwony
Citroën,Berlingo,2016,33 500 PLN,85 383 km,Diesel,Manualna,Minivan,1 560 cm3,102 KM,5,Biały
Citroën,C3,2011,18 000 PLN,137 300 km,Diesel,Manualna,Auta małe,1 398 cm3,68 KM,5,Biały
Citroën,C3,2014,19 500 PLN,162 050 km,Diesel,Manualna,Kompakt,1 398 cm3,68 KM,5,Biały
Citroën,C4,2024,94 900 PLN,6 700 km,Benzyna,Automatyczna,Kompakt,1 199 cm3,130 KM,5,Bordowy
Citroën,C3,2015,34 900 PLN,132 532 km,Benzyna,Automatyczna,Kompakt,1 199 cm3,82 KM,5,Inny kolor
Citroën,C5,2012,28 000 PLN,120 000 km,Diesel,Manualna,Sedan,1 560 cm3,112 KM,5,Czarny
Citroën,C3,2018,40 500 PLN,51 500 km,Benzyna,Manualna,Auta miejskie,1 199 cm3,82 KM,5,Szary
Citroën,C4 Picasso,2017,48 500 PLN,107 800 km,Diesel,Automatyczna,Minivan,1 997 cm3,150 KM,5,Granatowy
Citroën,C4,2017,38 500 PLN,87 000 km,Benzyna,Automatyczna,Auta miejskie,1 199 cm3,130 KM,5,Błękitny
Citroën,C5,2012,26 000 PLN,251 000 km,Diesel,Automatyczna,Sedan,1 997 cm3,163 KM,4,Czarny
Citroën,Berlingo,2015,38 500 PLN,158 000 km,Diesel,Manualna,Kompakt,1 560 cm3,102 KM,5,Czarny
Citroën,C3,2012,18 500 PLN,143 622 km,Diesel,Manualna,Auta miejskie,1 398 cm3,70 KM,5,Biały
Citroën,Jumpy Combi,2010,17 900 PLN,32 000 km,Diesel,Manualna,Kombi,1 560 cm3,90 KM,4,Biały
Citroën,C5 Aircross,2020,69 900 PLN,171 000 km,Diesel,Automatyczna,SUV,1 499 cm3,130 KM,5,Szary
Citroën,C5,2010,11 500 PLN,299 000 km,Diesel,Manualna,Sedan,1 560 cm3,112 KM,5,Niebieski
Citroën,C3 Picasso,2013,20 400 PLN,127 800 km,Benzyna,Manualna,Minivan,1 397 cm3,95 KM,5,Srebrny
Citroën,C5,2008,15 400 PLN,280 000 km,Benzyna+LPG,Manualna,Sedan,1 749 cm3,125 KM,5,Inny kolor
Citroën,C5,2009,12 999 PLN,183 405 km,Diesel,Manualna,Sedan,1 997 cm3,140 KM,4,Szary
Citroën,Berlingo,2010,19 900 PLN,199 000 km,Diesel,Manualna,Minivan,1 560 cm3,90 KM,5,Srebrny
Citroën,C5,2012,30 900 PLN,252 000 km,Diesel,Automatyczna,Sedan,1 997 cm3,163 KM,4,Czarny
Citroën,C4 Picasso,2017,39 900 PLN,174 000 km,Diesel,Automatyczna,Minivan,1 560 cm3,120 KM,5,Granatowy
Citroën,C-Elysée,2019,28 500 PLN,60 000 km,Benzyna,Manualna,Sedan,1 199 cm3,82 KM,4,Szary
Citroën,Jumpy Combi,2007,16 000 PLN,320 000 km,Diesel,Manualna,Minivan,1 997 cm3,120 KM,4,Srebrny
Citroën,C5,2012,21 000 PLN,319 276 km,Diesel,Automatyczna,Sedan,1 997 cm3,163 KM,4,Czarny
Citroën,Berlingo,2017,23 499 PLN,270 000 km,Diesel,Manualna,Minivan,1 560 cm3,75 KM,4,Biały
Citroën,Berlingo,2018,54 500 PLN,98 500 km,Diesel,Manualna,Minivan,1 560 cm3,120 KM,5,Szary
Citroën,C4 Picasso,2008,12 900 PLN,454 840 km,Benzyna,Automatyczna,Minivan,1 997 cm3,140 KM,5,Brązowy
Citroën,Berlingo,2012,24 400 PLN,243 500 km,Benzyna,Manualna,Minivan,1 598 cm3,120 KM,5,Granatowy
Citroën,C3 Aircross,2018,46 900 PLN,50 000 km,Benzyna,Manualna,SUV,1 199 cm3,110 KM,5,Srebrny
Citroën,C4 Picasso,2013,28 500 PLN,184 000 km,Diesel,Manualna,Minivan,1 560 cm3,115 KM,5,Szary
Citroën,C4 Picasso,2009,13 500 PLN,252 047 km,Diesel,Automatyczna,Minivan,1 560 cm3,109 KM,5,Niebieski
Citroën,C4,2018,29 900 PLN,133 000 km,Diesel,Manualna,Auta miejskie,1 560 cm3,100 KM,5,Szary
Citroën,DS3,2019,47 800 PLN,95 900 km,Benzyna,Automatyczna,Kompakt,1 199 cm3,110 KM,3,Biały
Citroën,DS5,2013,39 900 PLN,235 000 km,Diesel,Automatyczna,SUV,1 997 cm3,163 KM,5,Czarny
Citroën,C5,2012,20 500 PLN,213 000 km,Benzyna,Manualna,Kombi,1 598 cm3,156 KM,5,Brązowy
Citroën,SpaceTourer,2021,165 000 PLN,106 000 km,Diesel,Automatyczna,SUV,1 997 cm3,177 KM,5,Brązowy
Citroën,DS4,2014,34 900 PLN,170 000 km,Diesel,Manualna,Kompakt,1 560 cm3,120 KM,5,Czarny
Citroën,C4 Picasso,2017,62 900 PLN,193 000 km,Diesel,Automatyczna,Minivan,1 997 cm3,150 KM,5,Brązowy
Citroën,DS7,2019,69 999 PLN,145 000 km,Diesel,Automatyczna,SUV,1 499 cm3,130 KM,5,Czarny
Citroën,C4 Picasso,2008,13 500 PLN,233 000 km,Benzyna+LPG,Manualna,Minivan,1 749 cm3,125 KM,5,Beżowy
Citroën,C4 Cactus,2015,29 999 PLN,94 000 km,Benzyna,Manualna,SUV,1 199 cm3,82 KM,5,Czerwony
Citroën,Berlingo,2019,45 500 PLN,154 000 km,Benzyna,Manualna,Minivan,1 199 cm3,110 KM,5,Biały
Citroën,C3 Pluriel,2003,2 700 PLN,149 000 km,Benzyna,Manualna,Auta miejskie,1 360 cm3,75 KM,2,Złoty
Citroën,C3 Aircross,2018,47 500 PLN,79 000 km,Diesel,Manualna,SUV,1 560 cm3,99 KM,5,Inny kolor
Citroën,Berlingo,2015,32 900 PLN,158 945 km,Diesel,Manualna,Minivan,1 560 cm3,115 KM,5,Czarny
Citroën,C4 Cactus,2018,44 900 PLN,60 000 km,Benzyna,Manualna,SUV,1 199 cm3,110 KM,5,Biały
Citroën,C4,2012,21 900 PLN,135 000 km,Benzyna,Manualna,Kompakt,1 397 cm3,95 KM,5,Bordowy
Citroën,C5,2015,29 900 PLN,252 000 km,Diesel,Manualna,Kombi,1 997 cm3,150 KM,5,Biały
Citroën,DS3,2013,24 900 PLN,89 405 km,Diesel,Manualna,Auta miejskie,1 560 cm3,92 KM,3,Czarny
Citroën,Berlingo,2017,37 900 PLN,196 000 km,Diesel,Manualna,Minivan,1 560 cm3,120 KM,5,Srebrny
Citroën,C4 SpaceTourer,2019,43 800 PLN,126 000 km,Benzyna,Manualna,Minivan,1 199 cm3,130 KM,5,Szary
Citroën,C3,2019,41 000 PLN,97 000 km,Diesel,Manualna,Auta miejskie,1 499 cm3,102 KM,5,Biały
Citroën,C5,2010,16 000 PLN,180 000 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Granatowy
Citroën,C4,2006,10 700 PLN,182 000 km,Benzyna,Manualna,Kompakt,1 587 cm3,109 KM,5,Szary
Citroën,C4 Picasso,2010,19 900 PLN,111 000 km,Diesel,Automatyczna,Minivan,1 560 cm3,109 KM,5,Brązowy
Citroën,DS4,2012,30 800 PLN,136 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,120 KM,5,Czarny
Citroën,C3 Picasso,2009,15 800 PLN,220 000 km,Benzyna,Manualna,Auta miejskie,1 397 cm3,95 KM,5,Zielony
Citroën,C4,2011,22 199 PLN,123 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,120 KM,5,Szary
Citroën,C5,2009,15 900 PLN,200 000 km,Benzyna,Manualna,Kombi,1 749 cm3,125 KM,5,Czarny
Citroën,DS4,2014,39 800 PLN,146 000 km,Diesel,Manualna,SUV,1 997 cm3,163 KM,5,Czarny
Citroën,Berlingo,2018,49 900 PLN,71 000 km,Diesel,Manualna,Minivan,1 499 cm3,102 KM,5,Szary
Citroën,DS5,2014,39 000 PLN,187 500 km,Diesel,Manualna,Kompakt,1 560 cm3,115 KM,5,Szary
Citroën,C4 Grand Picasso,2013,22 000 PLN,162 970 km,Diesel,Manualna,Minivan,1 560 cm3,112 KM,5,Granatowy
Citroën,C3,2019,26 900 PLN,25 000 km,Benzyna,Manualna,Auta miejskie,1 199 cm3,82 KM,5,Beżowy
Citroën,C4,2013,15 000 PLN,228 000 km,Diesel,Manualna,Kompakt,1 560 cm3,92 KM,5,Biały
Citroën,C4,2012,26 800 PLN,104 000 km,Diesel,Manualna,Kompakt,1 560 cm3,112 KM,5,Szary
Citroën,Berlingo,2008,5 700 PLN,187 000 km,Benzyna,Manualna,Minivan,1 360 cm3,75 KM,5,Błękitny
Citroën,C4 Grand Picasso,2006,12 600 PLN,178 837 km,Diesel,Manualna,Minivan,1 560 cm3,110 KM,5,Bordowy
Citroën,C5,2009,22 900 PLN,96 000 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Szary
Citroën,C1,2006,8 400 PLN,171 000 km,Benzyna,Manualna,Auta miejskie,998 cm3,68 KM,5,Szary
Citroën,DS5,2015,47 900 PLN,207 000 km,Diesel,Automatyczna,Sedan,1 997 cm3,180 KM,5,Fioletowy
Citroën,DS4,2014,37 000 PLN,193 000 km,Diesel,Manualna,Kompakt,1 997 cm3,163 KM,5,Czarny
Citroën,C3,2012,17 500 PLN,157 382 km,Diesel,Manualna,Auta małe,1 398 cm3,68 KM,5,Brązowy
Citroën,C4 Picasso,2015,34 900 PLN,191 788 km,Diesel,Manualna,Minivan,1 560 cm3,116 KM,5,Biały
Citroën,C5,2012,15 900 PLN,240 000 km,Diesel,Automatyczna,Kombi,2 992 cm3,240 KM,5,Biały
Citroën,C4 Picasso,2018,34 900 PLN,171 000 km,Diesel,Automatyczna,Minivan,1 560 cm3,120 KM,5,Biały
Citroën,C2,2008,14 999 PLN,107 000 km,Benzyna+LPG,Manualna,Auta miejskie,1 587 cm3,122 KM,3,Czarny
Citroën,2 CV,1977,29 000 PLN,103 200 km,Benzyna,Manualna,Kabriolet,602 cm3,29 KM,2,Zielony
Citroën,C4,2022,81 000 PLN,16 100 km,Benzyna,Manualna,Kompakt,1 199 cm3,130 KM,5,Szary
Citroën,Jumpy Combi,2018,43 000 PLN,215 000 km,Diesel,Automatyczna,Kombi,1 997 cm3,177 KM,4,Żółty
Citroën,C3,2017,34 800 PLN,92 500 km,Benzyna,Manualna,Auta miejskie,1 199 cm3,82 KM,5,Biały
Citroën,C5,2012,25 900 PLN,221 280 km,Diesel,Automatyczna,Sedan,1 997 cm3,163 KM,4,Niebieski
Citroën,C4 Cactus,2018,45 900 PLN,69 702 km,Benzyna,Automatyczna,SUV,1 199 cm3,110 KM,5,Czerwony
Citroën,DS3,2011,19 900 PLN,156 462 km,Benzyna,Manualna,Auta małe,1 397 cm3,95 KM,3,Niebieski
Citroën,DS3,2011,19 900 PLN,156 462 km,Benzyna,Manualna,Auta małe,1 397 cm3,95 KM,3,Niebieski
Citroën,C4 Grand Picasso,2016,23 500 PLN,150 000 km,Diesel,Manualna,Minivan,1 560 cm3,120 KM,5,Czarny
Citroën,C4 Grand Picasso,2014,41 900 PLN,192 000 km,Diesel,Automatyczna,Minivan,1 560 cm3,116 KM,5,Srebrny
Citroën,C5,2014,42 000 PLN,115 000 km,Diesel,Manualna,Sedan,1 997 cm3,140 KM,4,Czarny
Citroën,C4 Picasso,2008,13 900 PLN,249 000 km,Benzyna,Manualna,Minivan,1 749 cm3,125 KM,5,Czarny
Citroën,C4,2022,89 900 PLN,15 000 km,Benzyna,Automatyczna,SUV,1 199 cm3,130 KM,5,Inny kolor
Citroën,C3 Aircross,2017,39 900 PLN,137 700 km,Benzyna,Manualna,SUV,1 199 cm3,110 KM,5,Błękitny
Citroën,C3,2021,54 499 PLN,32 500 km,Benzyna,Manualna,Kompakt,1 199 cm3,110 KM,5,Szary
Citroën,C4 SpaceTourer,2019,65 900 PLN,189 600 km,Diesel,Automatyczna,Minivan,1 997 cm3,163 KM,5,Czerwony
Citroën,C3,2011,15 999 PLN,165 500 km,Benzyna,Manualna,Auta miejskie,1 360 cm3,73 KM,5,Czarny
Citroën,C3,2010,18 900 PLN,211 000 km,Benzyna,Manualna,Auta miejskie,1 598 cm3,120 KM,5,Błękitny
Citroën,C4 Picasso,2017,46 900 PLN,89 000 km,Diesel,Manualna,Minivan,1 560 cm3,116 KM,5,Szary
Citroën,C5,2008,15 000 PLN,280 000 km,Diesel,Manualna,Kombi,2 179 cm3,170 KM,5,Czarny
Citroën,C5 Aircross,2019,74 999 PLN,140 500 km,Diesel,Automatyczna,SUV,1 499 cm3,130 KM,5,Szary
Citroën,Berlingo,2009,16 900 PLN,264 800 km,Diesel,Manualna,Minivan,1 560 cm3,109 KM,5,Czarny
Citroën,C3,2013,20 500 PLN,133 500 km,Benzyna,Manualna,Auta małe,999 cm3,68 KM,5,Szary
Citroën,Xantia,1995,10 200 PLN,57 000 km,Diesel,Manualna,Sedan,1 905 cm3,70 KM,5,Srebrny
Citroën,Berlingo,2015,38 900 PLN,152 000 km,Diesel,Manualna,Minivan,1 560 cm3,120 KM,5,Beżowy
Citroën,DS5,2016,49 900 PLN,127 000 km,Diesel,Automatyczna,Sedan,1 997 cm3,180 KM,5,Inny kolor
Citroën,C3,2010,12 900 PLN,120 000 km,Diesel,Manualna,Kompakt,1 398 cm3,68 KM,5,Inny kolor
Citroën,C1,2007,8 500 PLN,142 300 km,Benzyna,Manualna,Auta miejskie,998 cm3,68 KM,3,Niebieski
Citroën,Berlingo,2017,36 500 PLN,210 083 km,Diesel,Manualna,Minivan,1 560 cm3,120 KM,5,Biały
Citroën,C5 Aircross,2023,45 000 PLN,6 300 km,Benzyna,Manualna,SUV,1 199 cm3,130 KM,5,Srebrny
Citroën,C4 Picasso,2014,35 900 PLN,204 000 km,Diesel,Manualna,Minivan,1 560 cm3,115 KM,5,Bordowy
Citroën,C4,2012,22 900 PLN,230 000 km,Diesel,Manualna,Kompakt,1 560 cm3,110 KM,5,Inny kolor
Citroën,C4 Cactus,2017,34 990 PLN,126 600 km,Benzyna,Manualna,SUV,1 199 cm3,82 KM,5,Biały
Citroën,C5,2011,34 600 PLN,224 431 km,Diesel,Automatyczna,Sedan,2 179 cm3,204 KM,4,Czarny
Citroën,C5,2016,29 900 PLN,217 000 km,Diesel,Automatyczna,Kombi,1 997 cm3,180 KM,5,Czarny
Citroën,C5,2012,24 000 PLN,249 000 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Szary
Citroën,C4 Grand Picasso,2012,20 000 PLN,216 000 km,Benzyna,Manualna,Minivan,1 598 cm3,120 KM,5,Czarny
Citroën,Berlingo,2017,24 900 PLN,281 000 km,Diesel,Manualna,Minivan,1 560 cm3,99 KM,5,Biały
Citroën,C4 Grand Picasso,2017,33 900 PLN,200 000 km,Diesel,Automatyczna,Minivan,1 560 cm3,120 KM,5,Szary
Citroën,C4 Grand Picasso,2008,12 999 PLN,254 000 km,Diesel,Automatyczna,Minivan,1 997 cm3,136 KM,5,Srebrny
Citroën,C3 Picasso,2011,18 600 PLN,228 000 km,Benzyna,Manualna,Auta miejskie,1 598 cm3,120 KM,5,Biały
Citroën,C5,2011,30 900 PLN,142 000 km,Diesel,Automatyczna,Sedan,1 997 cm3,163 KM,4,Granatowy
Citroën,Berlingo,2011,16 900 PLN,329 675 km,Diesel,Manualna,Minivan,1 560 cm3,92 KM,5,Błękitny
Citroën,C4,2022,90 999 PLN,48 480 km,Benzyna,Automatyczna,Kompakt,1 199 cm3,130 KM,5,Pomarańczowy
Citroën,C4 Picasso,2009,14 500 PLN,219 000 km,Benzyna,Manualna,Minivan,1 598 cm3,120 KM,5,Biały
Citroën,C5,2009,18 500 PLN,315 000 km,Diesel,Manualna,Sedan,1 560 cm3,109 KM,5,Szary
Citroën,DS5,2012,32 900 PLN,268 000 km,Diesel,Manualna,Kompakt,1 997 cm3,163 KM,5,Inny kolor
Citroën,C4,2012,16 900 PLN,170 000 km,Diesel,Manualna,Kompakt,1 560 cm3,110 KM,5,Szary
Citroën,C4,2013,24 900 PLN,94 444 km,Benzyna,Manualna,Kompakt,1 598 cm3,120 KM,5,Czarny
Citroën,C3 Aircross,2019,56 900 PLN,37 307 km,Benzyna,Manualna,SUV,1 199 cm3,110 KM,5,Biały
Citroën,C3,2013,23 400 PLN,128 000 km,Diesel,Manualna,Auta miejskie,1 398 cm3,68 KM,5,Czerwony
Citroën,C4 SpaceTourer,2020,33 900 PLN,46 000 km,Diesel,Automatyczna,Minivan,1 499 cm3,131 KM,5,Szary
Citroën,Berlingo,2024,124 900 PLN,8 030 km,Diesel,Automatyczna,Kombi,1 499 cm3,130 KM,5,Biały
Citroën,C3,2018,39 400 PLN,78 000 km,Benzyna,Manualna,Kompakt,1 199 cm3,82 KM,5,Biały
Citroën,C4,2010,9 900 PLN,231 913 km,Benzyna+LPG,Manualna,Kompakt,1 598 cm3,120 KM,5,Czarny
Citroën,C3,2017,37 900 PLN,97 500 km,Diesel,Manualna,Auta miejskie,1 560 cm3,75 KM,5,Biały
Citroën,C4,2011,17 900 PLN,220 000 km,Diesel,Manualna,Kompakt,1 560 cm3,92 KM,5,Srebrny
Citroën,C3,2007,8 500 PLN,204 000 km,Benzyna,Manualna,Kompakt,1 360 cm3,75 KM,5,Czarny
Citroën,C5,2005,7 900 PLN,264 000 km,Benzyna,Automatyczna,Kompakt,1 997 cm3,140 KM,5,Srebrny
Citroën,Berlingo,2003,7 000 PLN,265 000 km,Benzyna,Manualna,Minivan,1 360 cm3,75 KM,5,Srebrny
Citroën,C4 Grand Picasso,2010,15 000 PLN,277 582 km,Benzyna,Automatyczna,Minivan,1 598 cm3,150 KM,5,Inny kolor
Citroën,C3 Aircross,2019,52 900 PLN,53 000 km,Benzyna,Manualna,SUV,1 199 cm3,110 KM,5,Biały
Citroën,Berlingo,2017,15 900 PLN,65 000 km,Diesel,Manualna,Minivan,1 560 cm3,75 KM,4,Inny kolor
Citroën,C3,2013,21 900 PLN,144 000 km,Benzyna,Manualna,Kompakt,1 199 cm3,82 KM,5,Biały
Citroën,C3,2019,19 900 PLN,52 000 km,Benzyna,Manualna,Auta miejskie,1 199 cm3,83 KM,5,Inny kolor
Citroën,C1,2021,28 900 PLN,24 000 km,Benzyna,Manualna,Auta miejskie,1 000 cm3,72 KM,5,Czerwony
Citroën,C4 Cactus,2014,35 900 PLN,137 142 km,Benzyna,Manualna,Auta małe,1 199 cm3,110 KM,5,Żółty
Citroën,C5,2014,29 900 PLN,144 500 km,Diesel,Automatyczna,Kombi,1 560 cm3,112 KM,5,Inny kolor
Citroën,C4,2011,17 900 PLN,283 500 km,Diesel,Manualna,Kompakt,1 560 cm3,92 KM,5,Biały
Citroën,DS3,2011,17 989 PLN,161 278 km,Benzyna,Manualna,Coupe,1 598 cm3,120 KM,3,Czarny
Citroën,C3 Aircross,2022,69 900 PLN,26 000 km,Benzyna,Automatyczna,Minivan,1 199 cm3,130 KM,5,Czarny
Citroën,C4 Picasso,2015,35 900 PLN,129 000 km,Benzyna,Manualna,Minivan,1 598 cm3,120 KM,5,Biały
Citroën,C4 Picasso,2015,45 900 PLN,85 500 km,Diesel,Automatyczna,Minivan,1 560 cm3,116 KM,5,Brązowy
Citroën,DS5,2014,43 700 PLN,204 000 km,Diesel,Automatyczna,Kompakt,1 997 cm3,180 KM,5,Złoty
Citroën,C4 Picasso,2016,54 900 PLN,140 000 km,Diesel,Automatyczna,Minivan,1 997 cm3,150 KM,5,Szary
Citroën,Jumpy Combi,2021,108 000 PLN,146 000 km,Diesel,Automatyczna,Minivan,1 997 cm3,177 KM,4,Czarny
Citroën,DS3,2011,21 900 PLN,145 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,156 KM,3,Czerwony
Citroën,C3 Aircross,2020,64 500 PLN,45 839 km,Benzyna,Automatyczna,SUV,1 199 cm3,130 KM,5,Szary
Citroën,C5,2012,20 900 PLN,200 000 km,Diesel,Manualna,Sedan,1 997 cm3,140 KM,4,Biały
Citroën,C3 Picasso,2014,25 900 PLN,110 000 km,Benzyna,Manualna,Minivan,1 598 cm3,120 KM,5,Szary
Citroën,C4 Picasso,2012,17 900 PLN,361 606 km,Diesel,Manualna,Minivan,1 560 cm3,110 KM,5,Biały
Citroën,C3,2006,5 800 PLN,128 015 km,Benzyna,Manualna,Kompakt,1 124 cm3,60 KM,5,Bordowy
Citroën,C3,2019,53 500 PLN,54 413 km,Benzyna,Automatyczna,Kompakt,1 199 cm3,110 KM,5,Inny kolor
Citroën,C3,2018,42 000 PLN,26 183 km,Benzyna,Automatyczna,Auta miejskie,1 199 cm3,110 KM,5,Szary
Citroën,C4 Picasso,2008,11 900 PLN,303 000 km,Benzyna+LPG,Manualna,Minivan,1 749 cm3,125 KM,5,Granatowy
Citroën,C4,2022,99 900 PLN,46 418 km,Benzyna,Automatyczna,Auta miejskie,1 199 cm3,156 KM,5,Czarny
Citroën,C4,2008,7 500 PLN,210 000 km,Diesel,Manualna,Kompakt,1 560 cm3,90 KM,5,Czerwony
Citroën,C4 Grand Picasso,2007,14 800 PLN,176 300 km,Diesel,Manualna,Minivan,1 560 cm3,109 KM,5,Niebieski
Citroën,C5,2011,17 600 PLN,379 000 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Czarny
Citroën,C1,2018,18 900 PLN,83 000 km,Benzyna,Manualna,Auta małe,1 199 cm3,82 KM,5,Czarny
Citroën,C3,2017,32 900 PLN,133 000 km,Benzyna,Manualna,Kompakt,1 199 cm3,82 KM,5,Czerwony
Citroën,C4 Cactus,2014,39 900 PLN,91 000 km,Benzyna,Manualna,SUV,1 199 cm3,110 KM,5,Biały
Citroën,Berlingo,2009,20 900 PLN,252 000 km,Diesel,Manualna,Minivan,1 560 cm3,90 KM,5,Srebrny
Citroën,C3 Picasso,2012,19 900 PLN,203 000 km,Diesel,Manualna,Minivan,1 560 cm3,92 KM,5,Inny kolor
Citroën,C3 Picasso,2015,23 000 PLN,67 000 km,Diesel,Manualna,Minivan,1 560 cm3,92 KM,5,Czarny
Citroën,DS5,2012,34 500 PLN,179 127 km,Diesel,Automatyczna,Kompakt,1 997 cm3,163 KM,5,Czarny
Citroën,Berlingo,2019,129 500 PLN,47 000 km,Diesel,Manualna,Minivan,1 560 cm3,99 KM,5,Niebieski
Citroën,C4,2022,25 900 PLN,60 000 km,Elektryczny,Automatyczna,Kompakt,,136 KM,5,Brązowy
Citroën,C1,2011,10 870 PLN,216 222 km,Benzyna,Manualna,Auta małe,998 cm3,68 KM,3,Biały
Citroën,C5,2014,32 500 PLN,214 000 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Szary
Citroën,C4 Cactus,2016,37 900 PLN,130 000 km,Benzyna,Manualna,SUV,1 199 cm3,110 KM,5,Niebieski
Citroën,C4 Grand Picasso,2016,43 900 PLN,156 983 km,Diesel,Manualna,Minivan,1 560 cm3,120 KM,5,Czarny
Citroën,C3,2017,39 900 PLN,90 000 km,Benzyna,Automatyczna,Auta miejskie,1 199 cm3,110 KM,5,Biały
Citroën,C5,2011,19 500 PLN,106 000 km,Benzyna,Automatyczna,Kombi,1 598 cm3,156 KM,5,Srebrny
Citroën,C4 Grand Picasso,2013,34 900 PLN,222 580 km,Diesel,Manualna,Minivan,1 560 cm3,115 KM,5,Brązowy
Citroën,C3,2017,24 900 PLN,21 813 km,Benzyna,Manualna,Auta miejskie,1 199 cm3,82 KM,5,Szary
Citroën,C4,2017,29 900 PLN,214 000 km,Diesel,Manualna,Auta małe,1 560 cm3,120 KM,5,Biały
Citroën,Xsara Picasso,2007,5 400 PLN,194 000 km,Diesel,Manualna,Minivan,1 560 cm3,90 KM,5,Srebrny
Citroën,C5 Aircross,2020,92 600 PLN,78 000 km,Diesel,Automatyczna,SUV,1 499 cm3,130 KM,5,Szary
Citroën,Berlingo,2017,49 900 PLN,164 000 km,Diesel,Manualna,Kombi,1 560 cm3,120 KM,5,Szary
Citroën,Berlingo,2009,11 900 PLN,340 000 km,Benzyna+LPG,Manualna,Minivan,1 587 cm3,90 KM,4,Szary
Citroën,DS5,2015,49 600 PLN,107 000 km,Diesel,Manualna,Kompakt,1 996 cm3,150 KM,5,Granatowy
Citroën,SpaceTourer,2017,99 937,211 800 km,Diesel,Automatyczna,Minivan,1 997 cm3,177 KM,5,Beżowy
Citroën,C4 Cactus,2019,44 900 PLN,139 000 km,Diesel,Manualna,SUV,1 499 cm3,102 KM,5,Biały
Citroën,C4 Grand Picasso,2016,31 000 PLN,172 000 km,Diesel,Manualna,Minivan,1 560 cm3,115 KM,5,Szary
