Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Nissan,Juke,2012,28 800 PLN,149 000 km,Diesel,Manualna,SUV,1 461 cm3,110 KM,5,Biały
Nissan,X-Trail,2016,57 500 PLN,180 000 km,Diesel,Manualna,SUV,1 598 cm3,130 KM,5,Srebrny
Nissan,X-Trail,2018,73 500 PLN,140 000 km,Benzyna,Manualna,SUV,1 618 cm3,163 KM,5,Czarny
Nissan,Qashqai,2024,148 220 PLN,5 km,Hybryda,Automatyczna,SUV,1 332 cm3,158 KM,5,Czerwony
Nissan,Patrol,2004,32 000 PLN,283 217 km,Diesel,Automatyczna,SUV,2 953 cm3,160 KM,5,Granatowy
Nissan,Qashqai,2014,39 999 PLN,129 800 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Srebrny
Nissan,Qashqai,2009,22 900 PLN,191 000 km,Diesel,Manualna,SUV,1 461 cm3,110 KM,5,Inny kolor
Nissan,Qashqai,2019,72 800 PLN,87 900 km,Benzyna,Manualna,SUV,1 332 cm3,140 KM,5,Czarny
Nissan,Qashqai,2018,64 900 PLN,89 000 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Niebieski
Nissan,Pulsar,2015,32 900 PLN,160 000 km,Benzyna,Manualna,Kompakt,1 197 cm3,116 KM,5,Biały
Nissan,Qashqai,2024,138 138 PLN,1 km,Benzyna,Automatyczna,SUV,1 332 cm3,158 KM,5,Biały
Nissan,Qashqai,2023,123 431 PLN,1 km,Benzyna,Manualna,SUV,1 332 cm3,140 KM,5,Niebieski
Nissan,Qashqai,2014,26 900 PLN,243 000 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Szary
Nissan,Qashqai,2017,69 900 PLN,150 000 km,Benzyna,Manualna,SUV,1 618 cm3,163 KM,5,Czarny
Nissan,X-Trail,2022,142 900 PLN,30 000 km,Hybryda,Automatyczna,SUV,1 497 cm3,158 KM,5,Bordowy
Nissan,X-Trail,2013,30 000 PLN,196 500 km,Diesel,Manualna,SUV,1 995 cm3,173 KM,5,Czarny
Nissan,Leaf,2018,52 000 PLN,63 000 km,Elektryczny,Automatyczna,Auta miejskie,,150 KM,5,Czerwony
Nissan,Juke,2017,46 900 PLN,77 834 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Żółty
Nissan,Qashqai,2010,32 900 PLN,211 000 km,Benzyna,Automatyczna,SUV,1 997 cm3,140 KM,5,Czarny
Nissan,Qashqai,2015,44 900 PLN,237 000 km,Diesel,Manualna,SUV,1 598 cm3,130 KM,5,Biały
Nissan,Primastar,2009,42 900 PLN,222 000 km,Diesel,Automatyczna,Kompakt,2 464 cm3,146 KM,4,Srebrny
Nissan,Qashqai,2010,28 000 PLN,304 000 km,Benzyna+LPG,Automatyczna,SUV,1 997 cm3,141 KM,5,Beżowy
Nissan,Qashqai,2018,61 900 PLN,183 595 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Czarny
Nissan,Patrol,1985,32 000 PLN,288 000 km,Diesel,Manualna,SUV,3 246 cm3,95 KM,3,Srebrny
Nissan,X-Trail,2012,31 000 PLN,305 500 km,Diesel,Manualna,SUV,1 995 cm3,173 KM,5,Biały
Nissan,Micra,2010,17 900 PLN,129 800 km,Benzyna,Manualna,Auta miejskie,1 240 cm3,65 KM,5,Złoty
Nissan,Qashqai,2017,50 000 PLN,92 403 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Szary
Nissan,Qashqai,2011,35 800 PLN,202 000 km,Benzyna,Manualna,SUV,1 997 cm3,141 KM,5,Czarny
Nissan,Titan,2016,155 000 PLN,104 500 km,Diesel,Automatyczna,SUV,5 552 cm3,305 KM,2,Biały
Nissan,Juke,2015,38 000 PLN,115 000 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Szary
Nissan,Qashqai,2018,74 500 PLN,96 000 km,Benzyna,Manualna,SUV,1 618 cm3,163 KM,5,Biały
Nissan,Terrano,2004,17 200 PLN,275 000 km,Diesel,Manualna,SUV,2 953 cm3,154 KM,5,Bordowy
Nissan,Note,2014,22 900 PLN,172 562 km,Diesel,Manualna,Auta miejskie,1 461 cm3,90 KM,5,Czarny
Nissan,Qashqai+2,2012,32 900 PLN,236 000 km,Diesel,Manualna,SUV,1 461 cm3,109 KM,5,Szary
Nissan,Pathfinder,2006,18 900 PLN,365 894 km,Diesel,Manualna,SUV,2 488 cm3,174 KM,5,Zielony
Nissan,Juke,2018,59 900 PLN,82 300 km,Diesel,Manualna,Auta miejskie,1 461 cm3,110 KM,5,Biały
Nissan,X-Trail,2017,64 900 PLN,220 000 km,Diesel,Manualna,SUV,1 995 cm3,177 KM,5,Zielony
Nissan,Qashqai,2020,55 500 PLN,57 000 km,Benzyna,Manualna,SUV,1 332 cm3,140 KM,5,Czarny
Nissan,Note,2014,26 999 PLN,114 500 km,Benzyna,Manualna,Minivan,1 198 cm3,98 KM,5,Biały
Nissan,Qashqai,2018,76 500 PLN,110 000 km,Benzyna,Manualna,SUV,1 332 cm3,158 KM,5,Czerwony
Nissan,Qashqai,2011,32 500 PLN,160 388 km,Diesel,Manualna,SUV,1 461 cm3,110 KM,5,Czarny
Nissan,Patrol,1998,45 900 PLN,299 000 km,Benzyna,Manualna,SUV,4 759 cm3,245 KM,5,Zielony
Nissan,Qashqai+2,2012,41 900 PLN,185 000 km,Benzyna,Manualna,SUV,1 997 cm3,140 KM,5,Biały
Nissan,Qashqai,2015,51 900 PLN,200 000 km,Diesel,Automatyczna,SUV,1 598 cm3,130 KM,5,Czarny
Nissan,Qashqai,2017,59 999 PLN,162 000 km,Diesel,Manualna,SUV,1 598 cm3,130 KM,5,Biały
Nissan,Note,2011,17 900 PLN,240 585 km,Benzyna,Manualna,Auta miejskie,1 386 cm3,88 KM,5,Czarny
Nissan,Qashqai,2011,29 500 PLN,239 200 km,Benzyna+LPG,Manualna,SUV,1 598 cm3,116 KM,5,Czarny
Nissan,Qashqai,2020,89 000 PLN,57 256 km,Benzyna,Manualna,SUV,1 332 cm3,160 KM,5,Srebrny
Nissan,Note,2013,22 900 PLN,166 137 km,Benzyna,Manualna,Kompakt,1 386 cm3,88 KM,5,Czerwony
Nissan,Qashqai,2016,65 900 PLN,123 000 km,Benzyna,Manualna,SUV,1 618 cm3,163 KM,5,Brązowy
Nissan,Qashqai,2012,29 500 PLN,329 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,116 KM,5,Beżowy
Nissan,Micra,2007,7 300 PLN,234 646 km,Benzyna,Manualna,Kompakt,1 240 cm3,65 KM,3,Czerwony
Nissan,Qashqai,2010,28 500 PLN,270 000 km,Benzyna,Manualna,SUV,1 598 cm3,116 KM,5,Biały
Nissan,Qashqai,2009,21 500 PLN,288 000 km,Diesel,Manualna,SUV,1 461 cm3,106 KM,5,Czarny
Nissan,Murano,2018,73 000 PLN,75 000 km,Benzyna,Automatyczna,SUV,3 498 cm3,255 KM,5,Biały
Nissan,Qashqai,2010,26 900 PLN,164 224 km,Benzyna,Manualna,SUV,1 598 cm3,114 KM,5,Biały
Nissan,Qashqai,2015,46 000 PLN,200 457 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Brązowy
Nissan,X-Trail,2016,55 900 PLN,159 000 km,Diesel,Manualna,Auta miejskie,1 598 cm3,130 KM,5,Czarny
Nissan,Qashqai,2017,81 300 PLN,91 000 km,Benzyna,Manualna,SUV,1 618 cm3,163 KM,5,Szary
Nissan,Qashqai,2017,55 900 PLN,121 410 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Biały
Nissan,Qashqai,2014,39 900 PLN,76 000 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Szary
Nissan,Qashqai,2017,48 900 PLN,165 843 km,Diesel,Manualna,SUV,1 461 cm3,110 KM,5,Czarny
Nissan,Juke,2015,45 000 PLN,180 000 km,Benzyna,Automatyczna,SUV,1 598 cm3,117 KM,5,Biały
Nissan,Juke,2016,41 000 PLN,106 000 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Bordowy
Nissan,Patrol,1992,65 999 PLN,255 119 km,Diesel,Manualna,SUV,2 826 cm3,116 KM,3,Szary
Nissan,Note,2007,9 899 PLN,274 800 km,Benzyna+LPG,Manualna,Kompakt,1 386 cm3,88 KM,5,Beżowy
Nissan,Pulsar,2015,34 500 PLN,120 000 km,Diesel,Manualna,Kompakt,1 461 cm3,110 KM,5,Srebrny
Nissan,Qashqai,2016,57 900 PLN,58 432 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Czarny
Nissan,Qashqai,2016,65 000 PLN,90 000 km,Benzyna,Manualna,SUV,1 618 cm3,163 KM,5,Brązowy
Nissan,Qashqai,2015,47 600 PLN,103 050 km,Diesel,Manualna,SUV,1 598 cm3,130 KM,5,Bordowy
Nissan,Qashqai+2,2009,35 000 PLN,204 000 km,Benzyna,Manualna,SUV,1 997 cm3,140 KM,5,Biały
Nissan,X-Trail,2016,53 900 PLN,233 000 km,Diesel,Automatyczna,SUV,1 598 cm3,130 KM,5,Czarny
Nissan,Qashqai,2017,54 900 PLN,142 400 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Czarny
Nissan,Juke,2017,53 500 PLN,82 700 km,Benzyna,Automatyczna,SUV,1 598 cm3,117 KM,5,Szary
Nissan,Qashqai,2018,84 500 PLN,89 557 km,Benzyna,Manualna,SUV,1 332 cm3,160 KM,5,Bordowy
Nissan,Qashqai,2015,53 900 PLN,135 000 km,Diesel,Manualna,SUV,1 461 cm3,110 KM,5,Czarny
Nissan,Leaf,2013,28 499 PLN,139 000 km,Elektryczny,Automatyczna,Kompakt,,109 KM,5,Czarny
Nissan,Qashqai,2014,42 800 PLN,119 585 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Srebrny
Nissan,Townstar,2022,76 900 PLN,39 842 km,Benzyna,Manualna,SUV,1 332 cm3,130 KM,5,Biały
Nissan,370 Z,2017,89 900 PLN,68 530 km,Benzyna,Automatyczna,Coupe,3 696 cm3,328 KM,3,Czarny
Nissan,Juke,2022,95 700 PLN,42 558 km,Benzyna,Manualna,SUV,999 cm3,114 KM,5,Szary
Nissan,Juke,2018,59 409 PLN,78 470 km,Benzyna,Automatyczna,SUV,1 598 cm3,112 KM,5,Granatowy
Nissan,Qashqai+2,2009,29 900 PLN,157 000 km,Benzyna,Automatyczna,SUV,1 997 cm3,140 KM,5,Błękitny
Nissan,Micra,2019,45 900 PLN,45 200 km,Benzyna,Manualna,Auta miejskie,998 cm3,73 KM,5,Niebieski
Nissan,Qashqai,2022,114 900 PLN,51 770 km,Benzyna,Automatyczna,SUV,1 332 cm3,158 KM,5,Biały
Nissan,Navara,2015,93 500 PLN,180 000 km,Diesel,Automatyczna,SUV,2 993 cm3,231 KM,4,Szary
Nissan,Qashqai,2019,87 500 PLN,65 000 km,Benzyna,Manualna,SUV,1 332 cm3,160 KM,5,Biały
Nissan,Qashqai,2017,66 600 PLN,58 000 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Biały
Nissan,Tiida,2010,12 900 PLN,177 928 km,Benzyna,Manualna,Kompakt,1 598 cm3,110 KM,5,Srebrny
Nissan,Juke,2019,68 900 PLN,52 051 km,Benzyna,Automatyczna,SUV,1 598 cm3,112 KM,5,Brązowy
Nissan,Townstar,2022,94 900 PLN,35 000 km,Benzyna,Manualna,Minivan,1 332 cm3,130 KM,5,Czerwony
Nissan,Qashqai,2009,25 400 PLN,295 000 km,Benzyna+LPG,Automatyczna,Kompakt,1 997 cm3,140 KM,5,Biały
Nissan,Note,2006,11 500 PLN,189 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,110 KM,5,Beżowy
Nissan,X-Trail,2005,18 500 PLN,188 353 km,Diesel,Manualna,SUV,2 184 cm3,136 KM,5,Srebrny
Nissan,Qashqai,2019,79 900 PLN,105 000 km,Benzyna,Manualna,SUV,1 332 cm3,160 KM,5,Szary
Nissan,Micra,2014,27 700 PLN,112 000 km,Benzyna,Manualna,Auta miejskie,1 198 cm3,80 KM,5,Inny kolor
Nissan,Juke,2017,44 900 PLN,100 000 km,Benzyna,Automatyczna,SUV,1 598 cm3,116 KM,5,Czarny
Nissan,Qashqai,2009,23 500 PLN,229 850 km,Benzyna,Manualna,SUV,1 598 cm3,115 KM,5,Biały
Nissan,Qashqai,2017,66 490 PLN,20 805 km,Benzyna,Manualna,SUV,1 197 cm3,115 KM,5,Niebieski
Nissan,Navara,2015,57 900 PLN,136 000 km,Diesel,Manualna,SUV,2 488 cm3,190 KM,4,Szary
Nissan,Micra,2019,50 000 PLN,49 000 km,Benzyna,Manualna,Auta małe,999 cm3,100 KM,5,Biały
Nissan,Juke,2013,44 500 PLN,220 000 km,Benzyna,Manualna,SUV,1 618 cm3,218 KM,5,Biały
Nissan,Qashqai,2009,27 900 PLN,199 252 km,Benzyna,Manualna,Minivan,1 997 cm3,140 KM,5,Czarny
Nissan,Ariya,2022,195 000 PLN,20 321 km,Elektryczny,Automatyczna,SUV,,242 KM,5,Inny kolor
Nissan,Juke,2014,39 999 PLN,131 500 km,Benzyna,Manualna,Kompakt,1 598 cm3,117 KM,5,Szary
Nissan,Leaf,2016,26 900 PLN,114 266 km,Elektryczny,Automatyczna,Kompakt,,109 KM,5,Biały
Nissan,X-Trail,2017,84 900 PLN,64 083 km,Diesel,Manualna,SUV,1 598 cm3,130 KM,5,Czarny
Nissan,X-Trail,2015,57 999 PLN,140 000 km,Diesel,Automatyczna,SUV,1 598 cm3,130 KM,5,Szary
Nissan,Qashqai,2013,33 800 PLN,187 800 km,Diesel,Manualna,SUV,1 461 cm3,110 KM,5,Szary
Nissan,X-Trail,2011,36 500 PLN,273 000 km,Diesel,Manualna,SUV,1 995 cm3,173 KM,5,Brązowy
Nissan,Juke,2024,104 400 PLN,1 km,Benzyna,Automatyczna,SUV,999 cm3,114 KM,5,Szary
Nissan,Qashqai,2007,24 900 PLN,189 000 km,Benzyna,Manualna,SUV,1 997 cm3,140 KM,5,Szary
Nissan,Juke,2013,37 999 PLN,162 000 km,Benzyna,Manualna,SUV,1 598 cm3,117 KM,5,Szary
Nissan,Juke,2019,65 500 PLN,52 500 km,Benzyna,Manualna,SUV,1 598 cm3,112 KM,5,Srebrny
Nissan,Juke,2018,58 900 PLN,71 704 km,Benzyna,Automatyczna,SUV,1 598 cm3,117 KM,5,Biały
Nissan,Note,2007,8 900 PLN,192 000 km,Benzyna,Manualna,Auta miejskie,1 386 cm3,88 KM,5,Inny kolor
Nissan,X-Trail,2021,106 000 PLN,84 000 km,Benzyna,Automatyczna,SUV,1 332 cm3,158 KM,5,Czarny
Nissan,Qashqai,2019,84 500 PLN,34 000 km,Benzyna,Manualna,SUV,1 332 cm3,140 KM,5,Czarny
Nissan,Qashqai,2021,114 800 PLN,27 900 km,Benzyna,Automatyczna,SUV,1 332 cm3,158 KM,5,Czarny
Nissan,Navara,2009,29 900 PLN,324 548 km,Diesel,Manualna,SUV,2 488 cm3,171 KM,4,Srebrny
Nissan,Micra,2018,38 700 PLN,63 000 km,Benzyna,Manualna,Auta małe,898 cm3,90 KM,5,Szary
Nissan,Qashqai,2008,21 900 PLN,223 000 km,Benzyna+LPG,Manualna,SUV,1 598 cm3,115 KM,5,Czarny
Nissan,Qashqai,2016,59 900 PLN,155 000 km,Benzyna,Manualna,SUV,1 618 cm3,163 KM,5,Bordowy
